task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
111	ee/c3abe6	5993	network_inference_workflow:sparcc_workflow:resample (25N_500S)	CACHED	0	2021-12-02 10:14:13.084	14.9s	13.8s	64.8%	7.2 MB	299.5 MB	3.6 MB	129.8 MB
95	be/bddfd9	21324	network_inference_workflow:pearson_workflow:resample (150N_200S)	CACHED	0	2021-12-02 10:21:30.163	25.1s	24.2s	69.2%	7.4 MB	299.6 MB	3.7 MB	275.4 MB
3	9a/c0c0fa	16802	network_inference_workflow:propr_workflow:resample (200N_50S)	CACHED	0	2021-12-02 10:14:51.623	11.9s	11s	58.0%	7.1 MB	299.5 MB	3.6 MB	89 MB
123	8a/1e6217	17975	network_inference_workflow:pearson_workflow:resample (150N_500S)	CACHED	0	2021-12-02 10:24:31.601	48.5s	47.7s	81.2%	7.9 MB	299.8 MB	3.9 MB	677.1 MB
231	0e/8fae7a	27173	network_inference_workflow:spearman_workflow:resample (200N_500S)	CACHED	0	2021-12-02 10:17:20.748	1m 1s	1m	82.9%	8.2 MB	299.9 MB	3.9 MB	885.2 MB
210	88/6892ab	33416	network_inference_workflow:pearson_workflow:resample (50N_500S)	CACHED	0	2021-12-02 10:18:49.871	25s	23.7s	66.3%	7.3 MB	299.5 MB	3.7 MB	250.3 MB
63	5e/b2ca84	2145	network_inference_workflow:spearman_workflow:resample (10N_200S)	CACHED	0	2021-12-02 10:14:02.904	7.8s	6.4s	43.2%	7 MB	299.4 MB	3.5 MB	22.6 MB
192	cb/c6e780	7058	network_inference_workflow:spearman_workflow:resample (150N_50S)	CACHED	0	2021-12-02 10:19:14.827	10.9s	9.8s	53.2%	7.1 MB	299.5 MB	3.6 MB	69 MB
133	1b/609c70	2173	network_inference_workflow:spearman_workflow:resample (50N_100S)	CACHED	0	2021-12-02 10:14:02.925	10.1s	8.9s	50.2%	7.1 MB	299.5 MB	3.6 MB	50.8 MB
54	82/08967e	12774	network_inference_workflow:pearson_workflow:resample (100N_500S)	CACHED	0	2021-12-02 10:19:24.791	36.2s	35.4s	77.8%	7.6 MB	299.7 MB	3.8 MB	465.6 MB
30	30/1f3436	25935	network_inference_workflow:pearson_workflow:resample (100N_50S)	CACHED	0	2021-12-02 10:19:51.654	9.1s	8.1s	49.6%	7.1 MB	299.5 MB	3.6 MB	47 MB
236	db/b44d45	5161	network_inference_workflow:pearson_workflow:resample (200N_500S)	CACHED	0	2021-12-02 10:22:14.082	1m 1s	1m	83.1%	8.2 MB	299.9 MB	3.9 MB	885.2 MB
4	06/ad5bd4	9696	network_inference_workflow:sparcc_workflow:resample (50N_200S)	CACHED	0	2021-12-02 10:21:10.351	13.5s	12.6s	56.3%	7.1 MB	299.5 MB	3.6 MB	100.3 MB
163	89/cff202	16510	network_inference_workflow:sparcc_workflow:resample (150N_50S)	CACHED	0	2021-12-02 10:14:16.275	10.9s	9.9s	53.8%	7.1 MB	299.5 MB	3.6 MB	69 MB
151	48/f9461f	25730	network_inference_workflow:pearson_workflow:resample (200N_200S)	CACHED	0	2021-12-02 10:17:18.845	29.3s	28.4s	73.1%	7.3 MB	299.6 MB	3.7 MB	354.1 MB
42	a3/d847fb	2089	network_inference_workflow:spearman_workflow:resample (200N_50S)	CACHED	0	2021-12-02 10:14:02.834	13.3s	11.9s	53.9%	7.1 MB	299.5 MB	3.6 MB	89 MB
239	db/bba01b	32120	network_inference_workflow:sparcc_workflow:resample (200N_500S)	CACHED	0	2021-12-02 10:25:28.056	59.8s	59.1s	84.1%	8.2 MB	299.9 MB	3.9 MB	885.2 MB
13	8d/adaa62	2023	network_inference_workflow:pearson_workflow:resample (200N_50S)	CACHED	0	2021-12-02 10:14:02.764	13.5s	12s	53.2%	7.1 MB	299.5 MB	3.6 MB	89 MB
116	3b/2421b4	2243	network_inference_workflow:propr_workflow:resample (25N_500S)	CACHED	0	2021-12-02 10:14:03.008	16.4s	15.1s	59.4%	7.2 MB	299.5 MB	3.6 MB	129.8 MB
40	81/8bb9bc	26286	network_inference_workflow:spearman_workflow:resample (100N_100S)	CACHED	0	2021-12-02 10:20:44.420	13.1s	12.1s	54.3%	7.1 MB	299.5 MB	3.6 MB	93.6 MB
141	b5/44790d	2152	network_inference_workflow:propr_workflow:resample (25N_100S)	CACHED	0	2021-12-02 10:14:02.909	7.9s	6.6s	45.4%	7.1 MB	299.5 MB	3.5 MB	26.1 MB
172	96/8613bd	35271	network_inference_workflow:sparcc_workflow:resample (10N_500S)	CACHED	0	2021-12-02 10:27:42.775	9.2s	8.3s	54.1%	7.1 MB	299.5 MB	3.6 MB	56.2 MB
191	87/025011	2138	network_inference_workflow:propr_workflow:resample (150N_50S)	CACHED	0	2021-12-02 10:14:02.898	12.1s	10.7s	50.1%	7.1 MB	299.5 MB	3.6 MB	69 MB
126	1d/d2b995	34424	network_inference_workflow:sparcc_workflow:resample (150N_500S)	CACHED	0	2021-12-02 10:20:00.963	47.3s	46.6s	83.6%	7.9 MB	299.8 MB	3.9 MB	677.1 MB
130	11/aec8b1	34441	network_inference_workflow:propr_workflow:resample (150N_500S)	CACHED	0	2021-12-02 10:25:39.743	48.1s	47.3s	81.9%	7.9 MB	299.8 MB	3.9 MB	677.1 MB
220	53/9d6f39	11143	network_inference_workflow:sparcc_workflow:resample (200N_100S)	CACHED	0	2021-12-02 10:20:16.680	18.3s	17.4s	65.8%	7.3 MB	299.5 MB	3.6 MB	181.4 MB
197	cb/fd6d45	34361	network_inference_workflow:spearman_workflow:resample (10N_500S)	CACHED	0	2021-12-02 10:20:56.580	10.7s	9.9s	45.8%	7.1 MB	299.5 MB	3.6 MB	56.2 MB
164	25/312a5c	13689	network_inference_workflow:sparcc_workflow:resample (100N_200S)	CACHED	0	2021-12-02 10:22:38.336	19.3s	18.4s	64.6%	7.3 MB	299.5 MB	3.6 MB	188.3 MB
68	4f/229997	17820	network_inference_workflow:propr_workflow:resample (10N_200S)	CACHED	0	2021-12-02 10:17:08.514	7.1s	6.2s	42.7%	7 MB	299.4 MB	3.5 MB	22.6 MB
16	a4/b5e311	1751	network_inference_workflow:propr_workflow:resample (100N_50S)	CACHED	0	2021-12-02 10:27:51.952	8.2s	7.5s	52.1%	7.1 MB	299.5 MB	3.6 MB	47 MB
195	7c/67f598	1210	network_inference_workflow:pearson_workflow:resample (150N_50S)	CACHED	0	2021-12-02 10:17:44.343	10.4s	9.4s	54.7%	7.1 MB	299.5 MB	3.6 MB	69 MB
149	61/82300c	12073	network_inference_workflow:sparcc_workflow:resample (25N_100S)	CACHED	0	2021-12-02 10:26:27.906	6.8s	6.1s	45.8%	7.1 MB	299.5 MB	3.5 MB	26.1 MB
237	ad/f321e6	9232	network_inference_workflow:propr_workflow:resample (200N_500S)	CACHED	0	2021-12-02 10:20:14.549	59.6s	58.7s	85.1%	8.2 MB	299.9 MB	3.9 MB	885.2 MB
23	67/043599	8147	network_inference_workflow:propr_workflow:resample (50N_200S)	CACHED	0	2021-12-02 10:28:12.274	16.5s	15.5s	46.4%	7.1 MB	299.5 MB	3.6 MB	100.3 MB
132	4c/613c55	7757	network_inference_workflow:pearson_workflow:resample (50N_100S)	CACHED	0	2021-12-02 10:26:21.104	8.1s	7.3s	57.7%	7.1 MB	299.5 MB	3.6 MB	50.8 MB
92	09/f0d554	12283	network_inference_workflow:sparcc_workflow:resample (150N_200S)	CACHED	0	2021-12-02 10:20:19.877	24.5s	23.6s	71.0%	7.4 MB	299.6 MB	3.7 MB	275.4 MB
27	87/fe982e	14817	network_inference_workflow:sparcc_workflow:resample (200N_50S)	CACHED	0	2021-12-02 10:14:46.175	13.1s	11.8s	53.8%	7.1 MB	299.5 MB	3.6 MB	89 MB
206	db/34251b	13352	network_inference_workflow:propr_workflow:resample (25N_200S)	CACHED	0	2021-12-02 10:26:29.210	9.2s	8.1s	52.4%	7.1 MB	299.5 MB	3.6 MB	52.1 MB
201	61/e9f8a2	13415	network_inference_workflow:propr_workflow:resample (50N_500S)	CACHED	0	2021-12-02 10:19:25.695	24.5s	23.5s	66.9%	7.3 MB	299.5 MB	3.7 MB	250.3 MB
33	2b/555f48	35490	network_inference_workflow:pearson_workflow:resample (100N_100S)	CACHED	0	2021-12-02 10:20:01.899	12.2s	11.2s	58.8%	7.1 MB	299.5 MB	3.6 MB	93.6 MB
211	11/67dde2	5425	network_inference_workflow:propr_workflow:resample (200N_100S)	CACHED	0	2021-12-02 10:23:52.243	17.7s	16.7s	67.3%	7.3 MB	299.5 MB	3.6 MB	181.4 MB
7	96/7b4746	35340	network_inference_workflow:spearman_workflow:resample (50N_200S)	CACHED	0	2021-12-02 10:20:57.510	12.5s	11.7s	60.2%	7.1 MB	299.5 MB	3.6 MB	100.3 MB
77	9f/ba7f2d	31144	network_inference_workflow:pearson_workflow:resample (10N_100S)	CACHED	0	2021-12-02 10:14:10.838	8.2s	7s	30.8%	7 MB	299.4 MB	3.5 MB	11.3 MB
48	56/821313	2222	network_inference_workflow:propr_workflow:resample (100N_100S)	CACHED	0	2021-12-02 10:14:02.982	13.6s	12.4s	54.8%	7.1 MB	299.5 MB	3.6 MB	93.6 MB
182	34/120a65	8177	network_inference_workflow:sparcc_workflow:resample (50N_500S)	CACHED	0	2021-12-02 10:28:12.514	22.4s	21.4s	73.1%	7.3 MB	299.5 MB	3.7 MB	250.3 MB
72	97/987e8f	21216	network_inference_workflow:propr_workflow:resample (10N_100S)	CACHED	0	2021-12-02 10:18:26.855	7.1s	6.1s	32.6%	7 MB	299.4 MB	3.5 MB	11.3 MB
222	f1/46f0a6	23731	network_inference_workflow:spearman_workflow:resample (200N_100S)	CACHED	0	2021-12-02 10:14:19.371	18.1s	17.2s	67.5%	7.2 MB	299.5 MB	3.6 MB	181.4 MB
18	02/766c56	12221	network_inference_workflow:spearman_workflow:resample (100N_50S)	CACHED	0	2021-12-02 10:15:46.258	8.7s	7.7s	52.3%	7.1 MB	299.5 MB	3.6 MB	47 MB
107	46/a9425e	2726	network_inference_workflow:propr_workflow:resample (50N_50S)	CACHED	0	2021-12-02 10:16:41.691	8.1s	7.3s	39.4%	7 MB	299.4 MB	3.5 MB	25.4 MB
146	6e/969735	1846	network_inference_workflow:spearman_workflow:resample (25N_100S)	CACHED	0	2021-12-02 10:22:07.709	8.1s	7.2s	38.8%	7.1 MB	299.5 MB	3.5 MB	26.1 MB
36	9d/9dd1f5	4764	network_inference_workflow:pearson_workflow:resample (50N_200S)	CACHED	0	2021-12-02 10:28:00.185	12.1s	11.2s	62.3%	7.1 MB	299.5 MB	3.6 MB	100.3 MB
46	7f/a1af99	13777	network_inference_workflow:sparcc_workflow:resample (150N_100S)	CACHED	0	2021-12-02 10:18:11.912	16.1s	15.2s	59.9%	7.3 MB	299.6 MB	3.6 MB	138.1 MB
139	9a/5ec38a	26507	network_inference_workflow:propr_workflow:resample (50N_100S)	CACHED	0	2021-12-02 10:19:52.623	9.3s	8.4s	51.1%	7.1 MB	299.5 MB	3.6 MB	50.8 MB
110	cf/cace30	2194	network_inference_workflow:pearson_workflow:resample (50N_50S)	CACHED	0	2021-12-02 10:14:02.947	7.9s	6.5s	45.4%	7 MB	299.4 MB	3.5 MB	25.4 MB
89	35/39478a	4004	network_inference_workflow:sparcc_workflow:resample (25N_50S)	CACHED	0	2021-12-02 10:15:29.294	6.3s	5.3s	39.2%	7 MB	299.4 MB	3.5 MB	13 MB
185	2c/49ba1c	7517	network_inference_workflow:sparcc_workflow:resample (25N_200S)	CACHED	0	2021-12-02 10:14:36.328	9.8s	8.8s	50.1%	7.1 MB	299.5 MB	3.6 MB	52.1 MB
26	e9/61c77c	15982	network_inference_workflow:spearman_workflow:resample (150N_100S)	CACHED	0	2021-12-02 10:26:34.722	14.4s	13.3s	67.1%	7.2 MB	299.6 MB	3.6 MB	138.1 MB
117	27/6559db	31862	network_inference_workflow:spearman_workflow:resample (25N_500S)	CACHED	0	2021-12-02 10:14:11.082	15.8s	14.7s	60.8%	7.2 MB	299.5 MB	3.6 MB	129.8 MB
219	4e/c59695	4254	network_inference_workflow:spearman_workflow:resample (10N_50S)	CACHED	0	2021-12-02 10:16:43.103	6s	5.1s	33.4%	7 MB	299.4 MB	3.5 MB	5.8 MB
152	6f/b54d30	32994	network_inference_workflow:sparcc_workflow:resample (200N_200S)	CACHED	0	2021-12-02 10:18:49.289	29.2s	28s	74.1%	7.3 MB	299.6 MB	3.7 MB	354.1 MB
45	2c/45a872	30352	network_inference_workflow:sparcc_workflow:resample (100N_50S)	CACHED	0	2021-12-02 10:19:57.716	9.2s	8.3s	48.4%	7.1 MB	299.5 MB	3.6 MB	47 MB
70	7c/5d921e	11723	network_inference_workflow:sparcc_workflow:resample (10N_200S)	CACHED	0	2021-12-02 10:15:45.287	7.9s	6.9s	38.9%	7 MB	299.4 MB	3.5 MB	22.6 MB
187	cb/e29483	16404	network_inference_workflow:sparcc_workflow:resample (10N_50S)	CACHED	0	2021-12-02 10:22:42.129	7.3s	6.2s	27.2%	7 MB	299.4 MB	3.5 MB	5.8 MB
112	0e/ef86ec	2103	network_inference_workflow:pearson_workflow:resample (25N_500S)	CACHED	0	2021-12-02 10:14:02.847	16.3s	14.9s	60.1%	7.2 MB	299.5 MB	3.6 MB	129.8 MB
198	79/472ed6	2026	network_inference_workflow:pearson_workflow:resample (10N_500S)	CACHED	0	2021-12-02 10:14:02.774	11.1s	9.7s	48.8%	7.1 MB	299.5 MB	3.6 MB	56.2 MB
223	14/9b257e	30840	network_inference_workflow:pearson_workflow:resample (200N_100S)	CACHED	0	2021-12-02 10:27:25.983	16.8s	15.9s	71.2%	7.3 MB	299.5 MB	3.6 MB	181.4 MB
78	3a/e3dfe3	9503	network_inference_workflow:spearman_workflow:resample (10N_100S)	CACHED	0	2021-12-02 10:16:49.062	7.3s	6.4s	31.4%	7 MB	299.4 MB	3.5 MB	11.3 MB
169	e1/43e8c3	19883	network_inference_workflow:spearman_workflow:resample (100N_200S)	CACHED	0	2021-12-02 10:18:24.853	18.3s	17.5s	68.1%	7.3 MB	299.5 MB	3.6 MB	188.3 MB
202	97/d02c6c	10375	network_inference_workflow:spearman_workflow:resample (50N_500S)	CACHED	0	2021-12-02 10:16:49.751	22.8s	22s	71.2%	7.3 MB	299.5 MB	3.7 MB	250.3 MB
56	e3/920049	5904	network_inference_workflow:propr_workflow:resample (100N_500S)	CACHED	0	2021-12-02 10:16:45.078	35.7s	34.7s	79.3%	7.6 MB	299.7 MB	3.8 MB	465.6 MB
194	bf/5ff943	609	network_inference_workflow:propr_workflow:resample (10N_500S)	CACHED	0	2021-12-02 10:21:00.830	9.5s	8.7s	52.3%	7.1 MB	299.5 MB	3.6 MB	56.2 MB
214	d1/fd18b7	3224	network_inference_workflow:spearman_workflow:resample (25N_200S)	CACHED	0	2021-12-02 10:20:06.884	9.8s	8.6s	50.8%	7.1 MB	299.5 MB	3.6 MB	52.1 MB
87	0a/fdcf08	11371	network_inference_workflow:propr_workflow:resample (25N_50S)	CACHED	0	2021-12-02 10:24:09.956	5.9s	5.2s	39.1%	7 MB	299.4 MB	3.5 MB	13 MB
208	c2/7b3496	6138	network_inference_workflow:propr_workflow:resample (10N_50S)	CACHED	0	2021-12-02 10:14:35.048	7.6s	6.7s	26.7%	7 MB	299.4 MB	3.5 MB	5.8 MB
101	5f/4aadff	21846	network_inference_workflow:spearman_workflow:resample (50N_50S)	CACHED	0	2021-12-02 10:14:59.277	7.9s	6.9s	42.5%	7 MB	299.4 MB	3.5 MB	25.4 MB
82	ee/6f7723	30342	network_inference_workflow:spearman_workflow:resample (25N_50S)	CACHED	0	2021-12-02 10:18:43.203	6.7s	5.7s	35.6%	7 MB	299.4 MB	3.5 MB	13 MB
85	a9/df580a	23080	network_inference_workflow:pearson_workflow:resample (25N_50S)	CACHED	0	2021-12-02 10:14:18.996	7.8s	6.8s	32.9%	7 MB	299.4 MB	3.5 MB	13 MB
216	30/f5ac70	14263	network_inference_workflow:pearson_workflow:resample (10N_50S)	CACHED	0	2021-12-02 10:20:25.229	6.7s	5.6s	29.7%	7 MB	299.4 MB	3.5 MB	5.8 MB
106	ff/8dfbf5	27440	network_inference_workflow:sparcc_workflow:resample (50N_50S)	CACHED	0	2021-12-02 10:27:18.279	7.7s	6.8s	41.0%	7 MB	299.4 MB	3.5 MB	25.4 MB
371	55/94bf9c	27244	network_inference_workflow:spearman_workflow:spearman (200N_200S)	CACHED	0	2021-12-02 11:04:24.902	1h 31s	59m 33s	346.5%	353.8 MB	2 GB	369.3 MB	286.7 MB
467	7b/7bcc89	35605	network_inference_workflow:spearman_workflow:pvalues (200N_200S)	CACHED	0	2021-12-02 12:04:56.769	30.7s	26s	96.2%	8.9 MB	300.3 MB	286.9 MB	380.7 KB
378	21/1258df	4445	network_inference_workflow:spearman_workflow:spearman (150N_200S)	CACHED	0	2021-12-02 10:53:06.849	45m 44s	44m 53s	273.3%	355.8 MB	2 GB	290.6 MB	161.7 MB
468	20/71f7f8	2176	network_inference_workflow:make_network_with_pvalue (200N_200S)	CACHED	0	2021-12-02 12:05:27.470	8s	7.8s	71.2%	146.1 MB	472.7 MB	43.3 MB	2.2 MB
469	ad/68d545	25393	network_inference_workflow:spearman_workflow:pvalues (150N_200S)	CACHED	0	2021-12-02 11:38:51.475	20.5s	16.2s	94.3%	8.3 MB	300.1 MB	161.9 MB	257 KB
470	5e/98d4d7	31474	network_inference_workflow:make_network_with_pvalue (150N_200S)	CACHED	0	2021-12-02 11:39:11.973	6s	5.6s	68.7%	123.8 MB	450.5 MB	37.2 MB	1.2 MB
374	4a/b979dd	21915	network_inference_workflow:spearman_workflow:spearman (100N_500S)	CACHED	0	2021-12-02 10:38:42.203	37m 17s	36m 27s	174.1%	351 MB	2 GB	480.9 MB	72.5 MB
448	55/936649	14725	network_inference_workflow:pearson_workflow:pearson (200N_100S)	CACHED	0	2021-12-02 11:01:39.017	11m 55s	10m 55s	162.0%	337.2 MB	1.9 GB	196.6 MB	285 MB
471	10/714cf7	10965	network_inference_workflow:spearman_workflow:pvalues (100N_500S)	CACHED	0	2021-12-02 11:16:57.056	1m 24s	15.7s	44.4%	7.8 MB	299.9 MB	72.8 MB	167.5 KB
381	d9/06b832	11861	network_inference_workflow:propr_workflow:propr (100N_200S)	CACHED	0	2021-12-02 10:43:33.520	7m 1s	5m 55s	155.8%	671.1 MB	1.6 GB	204.6 MB	185.5 MB
453	d9/343b93	12401	network_inference_workflow:spearman_workflow:spearman (100N_200S)	CACHED	0	2021-12-02 10:40:51.253	34m 13s	33m 26s	169.7%	342.3 MB	2 GB	203.5 MB	72.4 MB
473	a0/150e86	651	network_inference_workflow:make_network_with_pvalue (100N_500S)	CACHED	0	2021-12-02 11:18:21.413	8.3s	7.1s	35.2%	108.9 MB	436.1 MB	31.1 MB	600.7 KB
393	a5/905b38	34432	network_inference_workflow:pearson_workflow:pearson (100N_50S)	CACHED	0	2021-12-02 10:44:16.895	4m 12s	3m 24s	154.2%	318 MB	1.9 GB	62.2 MB	72.2 MB
472	20/0660e0	1958	network_inference_workflow:pearson_workflow:pvalues (200N_100S)	CACHED	0	2021-12-02 11:16:39.768	1m 51s	49.1s	54.3%	8.6 MB	300.1 MB	285.1 MB	380.7 KB
474	6b/f3e826	13458	network_inference_workflow:propr_workflow:pvalues (100N_200S)	CACHED	0	2021-12-02 11:12:12.413	1m 12s	17.4s	44.7%	7.8 MB	299.8 MB	185.4 MB	167.5 KB
475	13/b6af87	6918	network_inference_workflow:spearman_workflow:pvalues (100N_200S)	CACHED	0	2021-12-02 11:16:49.780	1m 20s	14s	49.7%	7.9 MB	299.8 MB	72.6 MB	167.5 KB
390	59/903888	10167	network_inference_workflow:pearson_workflow:pearson (150N_200S)	CACHED	0	2021-12-02 10:52:05.406	9m 29s	8m 41s	148.7%	342 MB	1.9 GB	290.6 MB	161.9 MB
402	4c/e7818e	25602	network_inference_workflow:pearson_workflow:pearson (200N_200S)	CACHED	0	2021-12-02 10:38:49.602	12m 58s	12m 9s	171.1%	345.8 MB	1.9 GB	369.4 MB	287.2 MB
477	1d/faf165	2096	network_inference_workflow:make_network_with_pvalue (200N_100S)	CACHED	0	2021-12-02 11:18:30.711	14.2s	12.9s	43.9%	140.7 MB	467.5 MB	43.3 MB	1.9 MB
478	58/ba9094	1004	network_inference_workflow:make_network_with_pvalue (100N_200S)	CACHED	0	2021-12-02 11:16:37.434	13.7s	12.3s	22.9%	107.1 MB	434.4 MB	31.2 MB	665.2 KB
479	8f/985011	34747	network_inference_workflow:make_network_with_pvalue (100N_200S)	CACHED	0	2021-12-02 11:18:09.589	10.7s	9.7s	29.0%	109.6 MB	436.9 MB	31.1 MB	599.1 KB
476	34/5a2ea7	21152	network_inference_workflow:pearson_workflow:pvalues (100N_50S)	CACHED	0	2021-12-02 11:11:12.607	1m 9s	18s	38.6%	7.8 MB	299.8 MB	72.3 MB	165.6 KB
422	10/e55c3b	791	network_inference_workflow:propr_workflow:propr (150N_500S)	CACHED	0	2021-12-02 10:58:14.829	17m 50s	16m 34s	172.7%	1 GB	2 GB	693.6 MB	421.5 MB
386	1b/5440ac	19571	network_inference_workflow:propr_workflow:propr (200N_200S)	CACHED	0	2021-12-02 10:33:44.976	9m 10s	8m 11s	182.9%	701.4 MB	1.6 GB	370.4 MB	742 MB
424	56/0973cf	29728	network_inference_workflow:spearman_workflow:spearman (50N_200S)	CACHED	0	2021-12-02 10:50:34.162	10m 25s	9m 38s	150.9%	339.1 MB	2 GB	115.5 MB	18.4 MB
411	f5/f556bb	12991	network_inference_workflow:spearman_workflow:spearman (100N_100S)	CACHED	0	2021-12-02 10:50:02.986	29m 11s	28m 24s	187.4%	335.7 MB	2 GB	108.8 MB	72.3 MB
482	ea/cc5f7f	29926	network_inference_workflow:make_network_with_pvalue (100N_50S)	CACHED	0	2021-12-02 11:16:19.416	18s	17.1s	15.8%	99.8 MB	427.4 MB	31.1 MB	563.8 KB
458	68/7a695b	12691	network_inference_workflow:spearman_workflow:spearman (50N_50S)	CACHED	0	2021-12-02 10:33:31.745	7m 38s	6m 50s	194.9%	322.6 MB	2 GB	40.6 MB	18.4 MB
445	7e/d8e925	26719	network_inference_workflow:propr_workflow:propr (200N_100S)	CACHED	0	2021-12-02 10:55:11.574	6m 20s	5m 14s	152.0%	598.8 MB	1.5 GB	197.7 MB	731.7 MB
480	d4/72eee4	4412	network_inference_workflow:pearson_workflow:pvalues (150N_200S)	CACHED	0	2021-12-02 11:14:10.802	1m 31s	34.5s	44.8%	8.3 MB	300.1 MB	162 MB	257 KB
481	ab/da89ed	17027	network_inference_workflow:pearson_workflow:pvalues (200N_200S)	CACHED	0	2021-12-02 11:12:19.705	1m 51s	56.6s	48.5%	8.9 MB	300.3 MB	287.4 MB	380.7 KB
395	94/fa235d	17989	network_inference_workflow:pearson_workflow:pearson (200N_500S)	CACHED	0	2021-12-02 10:54:54.951	17m 14s	16m 20s	155.5%	355 MB	1.9 GB	900.8 MB	287.5 MB
484	32/55572c	10588	network_inference_workflow:propr_workflow:pvalues (200N_200S)	CACHED	0	2021-12-02 11:09:38.672	1m 57s	1m 8s	45.1%	8.9 MB	300.3 MB	742 MB	380.7 KB
483	ad/d20e27	11376	network_inference_workflow:propr_workflow:pvalues (150N_500S)	CACHED	0	2021-12-02 11:16:57.661	1m 39s	30.8s	55.5%	8.5 MB	300.2 MB	421.6 MB	257 KB
486	94/15ace7	6680	network_inference_workflow:spearman_workflow:pvalues (100N_100S)	CACHED	0	2021-12-02 11:19:15.696	1m 30s	11.8s	58.7%	7.9 MB	299.8 MB	72.4 MB	167.5 KB
489	4f/c00384	9355	network_inference_workflow:make_network_with_pvalue (150N_200S)	CACHED	0	2021-12-02 11:16:54.199	25.8s	24.2s	17.3%	104.8 MB	432 MB	37.2 MB	1.2 MB
432	1d/26865c	31002	network_inference_workflow:propr_workflow:propr (200N_500S)	CACHED	0	2021-12-02 10:50:36.985	22m 50s	21m 47s	161.0%	1.1 GB	2.1 GB	901.8 MB	749.6 MB
485	3f/0dfdfd	22702	network_inference_workflow:spearman_workflow:pvalues (50N_200S)	CACHED	0	2021-12-02 11:13:38.751	1m 4s	10.2s	18.7%	7.3 MB	299.8 MB	18.5 MB	110.3 KB
490	c9/c4c1f6	2618	network_inference_workflow:make_network_with_pvalue (200N_200S)	CACHED	0	2021-12-02 11:16:41.240	23.3s	22.3s	29.4%	133.1 MB	459.7 MB	43.3 MB	2.1 MB
488	64/de283e	30079	network_inference_workflow:propr_workflow:pvalues (200N_100S)	CACHED	0	2021-12-02 11:13:52.658	1m 51s	58.4s	52.3%	8.6 MB	300.1 MB	731.6 MB	380.7 KB
493	7d/90d13e	2951	network_inference_workflow:make_network_with_pvalue (150N_500S)	CACHED	0	2021-12-02 11:18:36.308	9.8s	8.5s	50.4%	127.5 MB	454.4 MB	37.4 MB	1.5 MB
492	93/223837	25911	network_inference_workflow:make_network_with_pvalue (200N_200S)	CACHED	0	2021-12-02 11:16:10.800	31.7s	30.8s	22.9%	152.1 MB	478.5 MB	43.7 MB	2.5 MB
496	d2/209b11	5990	network_inference_workflow:make_network_with_pvalue (50N_200S)	CACHED	0	2021-12-02 11:16:48.096	8.7s	7.8s	21.5%	98 MB	425.4 MB	25.1 MB	160.6 KB
491	fc/779f61	27486	network_inference_workflow:pearson_workflow:pvalues (200N_500S)	CACHED	0	2021-12-02 11:16:14.275	1m 51s	49s	55.6%	9.1 MB	300.6 MB	288 MB	380.7 KB
494	11/fcc5b3	13745	network_inference_workflow:make_network_with_pvalue (100N_100S)	CACHED	0	2021-12-02 11:20:46.263	8.2s	6.8s	36.7%	109.3 MB	436.6 MB	31.1 MB	586.3 KB
487	75/17de4c	6340	network_inference_workflow:spearman_workflow:pvalues (50N_50S)	CACHED	0	2021-12-02 11:09:29.820	56.4s	6.5s	29.0%	7.3 MB	299.6 MB	18.4 MB	108.4 KB
497	b3/370b50	10765	network_inference_workflow:make_network_with_pvalue (200N_100S)	CACHED	0	2021-12-02 11:16:56.710	33.4s	32.2s	21.1%	145.2 MB	471.5 MB	43.7 MB	2.6 MB
495	a5/0f4431	1672	network_inference_workflow:propr_workflow:pvalues (200N_500S)	CACHED	0	2021-12-02 11:16:39.052	1m 57s	56.2s	54.0%	8.9 MB	300.4 MB	749.8 MB	380.7 KB
498	fb/74b940	33820	network_inference_workflow:make_network_with_pvalue (200N_500S)	CACHED	0	2021-12-02 11:18:05.628	18.8s	17.9s	35.9%	121.7 MB	448.2 MB	43.3 MB	2.2 MB
499	16/ca1ee1	23528	network_inference_workflow:make_network_with_pvalue (50N_50S)	CACHED	0	2021-12-02 11:16:04.670	10.9s	9.7s	16.8%	97.4 MB	424.9 MB	25.1 MB	151.5 KB
500	c6/c42fcd	3002	network_inference_workflow:make_network_with_pvalue (200N_500S)	CACHED	0	2021-12-02 11:18:36.486	12.5s	11.4s	56.0%	151.8 MB	478.2 MB	43.7 MB	2.6 MB
225	bf/305ca2	26330	network_inference_workflow:mldm_workflow:mldm (10N_50S)	COMPLETED	0	2021-12-03 10:02:09.520	20.8s	15.8s	95.4%	300.9 MB	620.6 MB	27.5 MB	42.2 KB
410	e5/7a6a27	32485	network_inference_workflow:propr_workflow:propr (25N_500S)	CACHED	0	2021-12-02 10:30:00.800	6m 40s	5m 29s	224.4%	603.9 MB	1.5 GB	146.1 MB	11.8 MB
502	4a/6bdf3c	35723	network_inference_workflow:propr_workflow:pvalues (25N_500S)	CACHED	0	2021-12-02 11:08:08.862	57.1s	3.6s	18.2%	6.8 MB	298.6 MB	11.6 MB	95.6 KB
