task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1135	63/250df2	593	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:37:21.185	32.9s	29.1s	13.1%	7.1 MB	299.5 MB	7.1 MB	27.9 MB
1058	93/29b68b	9959	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-03 00:57:50.757	40m 9s	39m 25s	120.9%	205.2 MB	1.2 GB	88.1 MB	60.2 MB
1131	aa/977f7a	3312	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 01:31:21.089	7m 32s	7m 16s	67.5%	312.8 MB	700 MB	19.8 MB	24.4 KB
1137	25/1d9722	4593	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 01:38:00.081	1m 5s	50.8s	68.4%	258 MB	587.2 MB	24.3 MB	11.6 KB
1136	6f/3a78ca	10732	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:39:05.519	33.1s	29.3s	13.1%	7 MB	299.5 MB	7.1 MB	27.9 MB
1103	5a/54fc5e	25535	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 01:07:30.358	33m 4s	32m 47s	65.0%	511.3 MB	709.1 MB	28.1 MB	26.9 KB
1143	cb/dc0f07	18798	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:40:34.092	33.6s	29.4s	13.2%	7.1 MB	299.5 MB	7.1 MB	27.9 MB
1133	9a/b205e3	28425	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 01:36:44.235	4m 50s	4m 35s	65.6%	311.1 MB	696.5 MB	24.3 MB	29.9 KB
1140	71/85f995	14421	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 01:39:38.618	2m 28s	2m 13s	74.5%	300.3 MB	685.5 MB	19.8 MB	6.4 KB
1144	18/a29bf9	27390	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 01:42:06.416	8.1s	7.2s	28.7%	102.4 MB	398.2 MB	25.4 MB	172.5 KB
1134	ff/784b87	24294	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 01:41:34.029	1m 22s	1m 7s	66.0%	230.8 MB	489.1 MB	19.9 MB	5.9 KB
745	62/f0f2de	21885	network_inference_workflow:mldm_workflow:mldm (emp)	FAILED	-	2023-03-02 21:42:55.786	4h	4h	-	-	-	-	-
1147	f3/9f5cf2	32180	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 01:42:55.947	9.3s	8.3s	43.1%	114.4 MB	409 MB	33 MB	848.2 KB
1146	34/7e6350	32091	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 01:42:55.654	9.6s	8.7s	41.5%	113.8 MB	408.5 MB	32.9 MB	785.6 KB
1148	8a/f59304	1045	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 01:43:05.262	5.2s	4.1s	44.5%	102.7 MB	397.5 MB	25.4 MB	162.9 KB
1117	88/4cc4d3	21433	network_inference_workflow:mldm_workflow:mldm (emp)	COMPLETED	0	2023-03-03 01:19:16.711	24m 19s	24m 2s	68.1%	328.3 MB	647.9 MB	27.5 MB	65.8 KB
1151	e2/0a095d	6091	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 01:43:35.823	5.2s	4.3s	39.2%	99.6 MB	394.5 MB	24.2 MB	33.8 KB
1152	83/e27028	7371	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 01:43:40.991	5.7s	4.7s	38.3%	99.5 MB	396.5 MB	31 MB	99.2 KB
1153	74/148c99	8726	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 01:43:46.688	7.8s	6.9s	52.8%	114.4 MB	409 MB	32.9 MB	785.2 KB
1145	0a/7039b3	27966	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 01:42:14.598	2m 21s	1m 33s	15.6%	7.9 MB	299.8 MB	85.5 MB	446.6 KB
1142	4f/15493d	22140	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 01:41:07.699	4m	3m 57s	78.1%	1.4 GB	2.3 GB	178 MB	97.2 KB
1149	13/201ab1	1059	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 01:43:05.331	2m 7s	1m 21s	7.5%	7.2 MB	299.6 MB	16 MB	375.6 KB
1150	c0/429861	1987	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 01:43:10.475	2m 6s	1m 20s	7.5%	7.2 MB	299.6 MB	15.9 MB	375.6 KB
1158	e5/42cde9	30630	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 01:45:16.071	3.7s	3s	47.2%	101.6 MB	395.8 MB	20.3 MB	66 KB
1159	a8/7935f3	31642	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 01:45:19.748	4s	3.2s	45.2%	101.3 MB	395.5 MB	20.2 MB	33 KB
1157	73/d90373	29485	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 01:45:12.524	12s	10.9s	40.3%	118.2 MB	412.8 MB	34.2 MB	975.7 KB
1164	13/0ce8b2	32665	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:45:24.484	33.7s	29.8s	15.4%	7.1 MB	299.5 MB	7.1 MB	42 MB
1154	35/497588	10308	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 01:43:54.508	2m 5s	1m 21s	7.7%	7.2 MB	299.6 MB	29.9 MB	375.6 KB
1169	18/3d3db7	9614	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:45:58.169	33.1s	29s	15.9%	7.1 MB	299.5 MB	7.1 MB	42 MB
1161	10/8c9153	9905	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:45:59.625	32.4s	28.8s	16.0%	7.1 MB	299.5 MB	7.1 MB	42 MB
1155	e9/bf4fbb	20169	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 01:44:35.280	2m 3s	1m 20s	7.7%	7.2 MB	299.6 MB	15.9 MB	375.6 KB
1165	ab/094995	18147	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:46:31.260	34.2s	30.4s	15.4%	7.1 MB	299.5 MB	7.1 MB	42 MB
1156	b3/0c9990	28422	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 01:45:08.127	2m 19s	1m 31s	14.2%	7.6 MB	299.8 MB	155.5 MB	426.6 KB
1160	d5/dd08b1	32524	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 01:45:23.791	2m 19s	1m 31s	13.6%	7.6 MB	299.8 MB	65.6 MB	426.6 KB
1167	6e/05c7ce	20098	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 01:46:38.508	1m 26s	1m 11s	72.6%	263.5 MB	592.9 MB	24.2 MB	15.7 KB
1141	72/56303d	4102	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 01:37:54.070	11m 30s	11m 15s	70.5%	235.5 MB	430.2 MB	28.1 MB	5.9 KB
1171	55/bb6af4	9768	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 01:49:24.545	5.1s	4s	39.5%	86.1 MB	381.5 MB	20.2 MB	33 KB
1162	f4/bc465d	3829	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 01:48:04.284	1m 27s	1m 12s	63.7%	230.9 MB	489.2 MB	19.9 MB	9 KB
1176	a6/495367	10155	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:49:29.624	40.7s	36.5s	20.0%	7.2 MB	299.5 MB	7.2 MB	90.9 MB
1174	2e/05eb31	10359	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:49:30.924	40.5s	36.7s	20.0%	7.2 MB	299.5 MB	7.2 MB	90.9 MB
1179	4e/1d56af	16058	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:50:10.366	40.6s	36.7s	20.4%	7.2 MB	299.5 MB	7.2 MB	90.9 MB
1163	92/b97bf9	18256	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 01:46:32.024	4m 32s	4m 29s	69.9%	1.3 GB	2.3 GB	178 MB	138.4 KB
1173	b5/a28a90	21107	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 01:50:50.995	40.6s	36.7s	20.1%	7.2 MB	299.5 MB	7.2 MB	90.9 MB
1170	93/fbfa14	31005	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 01:47:26.962	6m 10s	5m 55s	69.2%	292.2 MB	677.3 MB	19.8 MB	10 KB
1175	b2/3e7f85	22039	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 01:51:04.465	4m 24s	4m 20s	69.0%	1.3 GB	2.3 GB	178.2 MB	331.4 KB
1181	9a/5a5ec7	16109	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 01:50:11.393	5m 26s	5m 11s	68.0%	333.1 MB	665.9 MB	24.4 MB	43.5 KB
1177	51/e6fc8e	11216	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 01:55:36.957	2m 1s	1m 45s	66.7%	303.5 MB	561.7 MB	19.9 MB	33.8 KB
1182	05/ad11a8	19553	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 01:57:37.474	5.1s	4s	38.4%	86.3 MB	381.7 MB	20.3 MB	66 KB
1178	e7/3ed1af	25468	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 01:51:31.605	10m 19s	10m 4s	69.4%	309.9 MB	695 MB	19.9 MB	34.6 KB
1189	ef/ab05b9	1078	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:01:50.310	35.1s	31s	15.0%	7.1 MB	299.5 MB	7.1 MB	38.5 MB
1185	5f/53dc9c	4643	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:02:25.399	34s	30.4s	15.2%	7.1 MB	299.5 MB	7.1 MB	38.5 MB
1125	07/177a5f	10026	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 01:32:27.723	30m 56s	30m 40s	69.8%	278 MB	474.2 MB	28.1 MB	26.7 KB
1168	fb/33178f	26683	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 01:47:05.439	16m 33s	16m 18s	69.3%	251 MB	447.1 MB	28.1 MB	9.9 KB
1192	f7/569b5b	9606	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:03:23.370	34.6s	30.6s	15.1%	7.1 MB	299.5 MB	7.1 MB	38.5 MB
1184	37/7a323b	7952	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 02:02:59.405	1m 21s	1m 6s	70.4%	261.6 MB	592.9 MB	24.3 MB	14.3 KB
1188	78/9e9fe7	14098	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 02:03:58.005	1m 26s	1m 11s	64.5%	230.9 MB	489.2 MB	19.9 MB	8.1 KB
1139	04/03172e	9327	network_inference_workflow:mldm_workflow:mldm (emp)	COMPLETED	0	2023-03-03 01:38:53.000	26m 50s	26m 35s	69.4%	338.7 MB	656.3 MB	27.5 MB	62.6 KB
1190	0c/d52c86	22753	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:05:42.616	34.5s	30.9s	15.1%	7.1 MB	299.5 MB	7.1 MB	38.5 MB
1191	10/b51e41	11522	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 02:03:38.573	4m 16s	4m 2s	68.1%	299.6 MB	687 MB	19.8 MB	9.1 KB
1193	6c/59ca3a	616	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:07:55.038	40.9s	37s	20.8%	7.2 MB	299.5 MB	7.2 MB	97.4 MB
1183	3c/c4214d	16266	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 02:04:19.939	4m 39s	4m 35s	67.0%	1.3 GB	2.3 GB	178 MB	128.4 KB
1195	33/3ab7f7	4443	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:08:35.955	40.8s	37s	20.6%	7.2 MB	299.5 MB	7.2 MB	97.4 MB
1201	8d/e06057	6895	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:08:58.468	40.9s	37s	20.7%	7.2 MB	299.5 MB	7.2 MB	97.4 MB
1197	9a/e66841	12026	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:09:39.414	40.7s	36.9s	20.7%	7.2 MB	299.5 MB	7.2 MB	97.4 MB
1200	3a/aa99f6	26334	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 02:06:17.120	4m 21s	4m 17s	70.6%	1.5 GB	2.4 GB	178.2 MB	371.3 KB
1198	76/2bcf6f	17786	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 02:10:37.699	7m 5s	6m 50s	66.0%	355.1 MB	747.6 MB	24.4 MB	49.9 KB
1194	04/102412	7423	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 02:17:42.608	2m 12s	1m 57s	66.6%	278.4 MB	536.5 MB	19.9 MB	40.3 KB
1199	5d/f1013d	16037	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 02:10:20.122	10m 1s	9m 46s	68.0%	315.3 MB	702.6 MB	19.9 MB	39.6 KB
1210	4e/f5ea84	16401	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:20:21.291	34.5s	30.9s	14.5%	7.1 MB	299.5 MB	7.1 MB	38.5 MB
1187	19/b45f44	20594	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 02:05:23.918	15m 49s	15m 34s	69.1%	258.9 MB	455.2 MB	28.1 MB	8.4 KB
1203	17/0798c9	20829	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:21:12.698	35.1s	31.3s	14.9%	7.1 MB	299.5 MB	7.1 MB	38.5 MB
1206	01/3fb2a1	19243	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 02:20:55.767	3m 51s	3m 36s	72.7%	302.1 MB	687.2 MB	19.8 MB	9.1 KB
1205	3b/f97835	587	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 02:24:46.285	1m 18s	1m 3s	69.4%	230.9 MB	489.2 MB	19.9 MB	8.1 KB
1208	50/b948e1	5454	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:26:04.498	34.3s	30.8s	14.5%	7.1 MB	299.5 MB	7.1 MB	38.5 MB
1204	75/8ff4b9	8603	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:26:38.817	34.7s	30.9s	14.5%	7.1 MB	299.5 MB	7.1 MB	38.5 MB
812	40/c64094	11387	network_inference_workflow:mldm_workflow:mldm (emp)	FAILED	-	2023-03-02 22:27:42.610	4h	4h	-	-	-	-	-
1211	ed/29b36e	11762	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 02:27:13.514	1m 25s	1m 11s	64.6%	261.6 MB	592.9 MB	24.3 MB	14.3 KB
1172	f8/38d630	2131	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 01:53:37.082	37m 25s	37m 10s	69.5%	281.3 MB	475.6 MB	28.1 MB	37 KB
1212	23/9e6345	17738	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 02:28:38.306	4m 41s	4m 37s	65.3%	1.4 GB	2.3 GB	178 MB	128.2 KB
1095	d9/57c341	28850	tax_assignment_workflow:blast_workflow:blast (emp:ncbi)	COMPLETED	0	2023-03-03 01:03:28.812	1h 30m 22s	1h 30m 6s	69.0%	1.4 GB	1.8 GB	517.6 MB	385.8 MB
1213	a0/62ce26	1350	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 02:33:19.086	2m 8s	1m 53s	68.4%	278.1 MB	535.7 MB	19.9 MB	40.1 KB
1216	ca/bca905	9308	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:35:27.265	41s	37.2s	20.8%	7.2 MB	299.5 MB	7.2 MB	97.4 MB
1215	f6/94f162	3770	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 02:33:51.221	4m 24s	4m 20s	68.6%	1.4 GB	2.3 GB	178.2 MB	371.5 KB
1220	fc/74a699	21093	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:38:15.428	40.8s	37.2s	20.1%	7.2 MB	299.5 MB	7.2 MB	97.4 MB
1218	9f/676908	24241	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:38:56.269	40.7s	37.1s	20.2%	7.2 MB	299.5 MB	7.2 MB	97.4 MB
1214	14/196cc6	13467	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 02:36:08.294	6m 24s	6m 10s	72.1%	357.2 MB	753.9 MB	24.4 MB	49.9 KB
1209	c2/608a72	14050	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 02:27:42.728	15m 8s	14m 53s	72.0%	224.6 MB	419.2 MB	28.1 MB	8.3 KB
1222	d9/af6b0b	3663	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 02:42:32.128	40.8s	37s	20.3%	7.2 MB	299.5 MB	7.2 MB	97.4 MB
1224	a7/115efc	7674	otu_processing_workflow:normalize_filter (emp:on)	COMPLETED	0	2023-03-03 02:43:12.914	30.2s	29.4s	65.5%	437.7 MB	731.1 MB	40.8 MB	220.9 KB
1223	47/dc48c0	9407	otu_processing_workflow:normalize_filter (emp:off)	COMPLETED	0	2023-03-03 02:43:43.139	28.8s	28s	69.2%	437.7 MB	730.9 MB	40.8 MB	546.2 KB
1225	cf/3f70df	10967	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 02:44:11.914	3.7s	2.8s	46.9%	101.4 MB	395.8 MB	20.2 MB	41.5 KB
1226	31/522dcc	11163	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 02:44:15.621	3.8s	3.1s	47.0%	101.8 MB	396 MB	20.3 MB	83.6 KB
1227	06/bb8c72	11459	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 02:44:19.455	11.2s	10.3s	35.0%	114.1 MB	408.7 MB	33.1 MB	819.3 KB
1228	f9/4312fc	12094	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 02:44:30.726	2m 17s	1m 30s	13.6%	7.6 MB	299.8 MB	66.5 MB	426.6 KB
953	00/679822	22077	network_inference_workflow:mldm_workflow:mldm (emp)	COMPLETED	0	2023-03-03 00:16:46.729	2h 31m 29s	2h 31m 13s	70.3%	313.3 MB	637.8 MB	27.5 MB	188.2 KB
1230	b3/099ccf	29793	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 02:48:15.357	6.2s	5.2s	35.9%	99.6 MB	394.7 MB	31.4 MB	102.7 KB
1196	65/678af8	9059	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 02:09:16.782	40m 14s	39m 59s	71.4%	532.4 MB	726.8 MB	28.1 MB	43.8 KB
1217	33/0734dc	4789	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 02:42:50.799	9m 2s	8m 48s	75.3%	317.3 MB	703 MB	19.9 MB	40 KB
1186	ac/2c8c90	20140	network_inference_workflow:mldm_workflow:mldm (emp)	COMPLETED	0	2023-03-03 01:57:42.567	54m 53s	54m 39s	69.7%	349.8 MB	665.7 MB	27.5 MB	79.8 KB
1234	f1/b6d0c5	24937	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 02:52:35.726	5.3s	4.4s	42.6%	100.3 MB	395.2 MB	31.4 MB	103.6 KB
1235	16/053008	25989	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 02:52:41.049	5.2s	4.2s	43.8%	99.6 MB	394.7 MB	31.4 MB	94.9 KB
1236	50/374114	26825	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 02:52:46.249	4.3s	3.4s	45.3%	99.4 MB	394.2 MB	23.9 MB	32.3 KB
1231	b3/020250	30472	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-03 02:48:21.601	6m 12s	5m 12s	111.3%	375.1 MB	951.9 MB	88.3 MB	153.1 MB
1232	12/a267e3	4875	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-03 02:49:30.772	5m 47s	4m 59s	82.4%	17.8 MB	424.2 MB	104.2 MB	187.4 MB
1237	d6/7826a0	27495	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-03 02:52:50.637	2m 38s	1m 50s	54.6%	16.3 MB	262 MB	59.8 MB	73.2 MB
1240	3a/9e7e34	21774	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-03 02:55:29.032	15.2s	11.5s	8.3%	51.8 MB	257.6 MB	11.1 MB	59.6 KB
1241	b9/50a8f4	23843	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 02:55:44.270	4.3s	3.4s	44.7%	99.5 MB	394.2 MB	23.9 MB	31 KB
1242	7d/698ef2	24545	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 02:55:48.608	4.1s	3.2s	43.9%	99.7 MB	394.5 MB	23.9 MB	31.5 KB
1238	05/b8de3c	11458	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-03 02:54:33.955	2m 13s	1m 22s	98.9%	202.2 MB	1.1 GB	43.2 MB	8.5 MB
1244	87/fc1922	507	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (emp)	COMPLETED	0	2023-03-03 02:56:46.624	1m 51s	1m 33s	60.8%	401.4 MB	601.1 MB	36.6 MB	28.2 MB
1245	4a/afa731	11873	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 02:58:37.261	4.3s	3.4s	46.4%	99.4 MB	394.2 MB	23.9 MB	31.1 KB
1239	03/60f822	19319	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-03 02:55:17.462	4m 44s	3m 44s	105.0%	329.9 MB	906.7 MB	44.1 MB	19.2 MB
1247	94/d74277	21669	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-03 03:00:01.115	5.3s	1.5s	43.5%	10.5 MB	128 MB	11 MB	8.9 KB
1233	ce/41af3d	19688	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-03 02:51:53.020	9m 7s	8m 11s	113.1%	205.6 MB	1.2 GB	87.5 MB	62.6 MB
1243	03/a6a19f	25404	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-03 02:55:52.703	6m 36s	5m 41s	107.5%	206.9 MB	1.2 GB	43.2 MB	8.4 MB
1250	f8/a9f0c2	9376	tax_assignment_workflow:blast_workflow:add_md2biom (emp)	COMPLETED	0	2023-03-03 03:02:29.115	1m 17s	1m 2s	63.6%	311.2 MB	515.2 MB	29 MB	19.9 MB
1246	6a/e8ac50	12306	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-03 02:58:41.644	5m 40s	4m 51s	84.8%	17.8 MB	424.2 MB	104.2 MB	186.7 MB
1252	d4/588785	21760	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 03:04:21.349	5.4s	4.5s	42.5%	100.3 MB	395.2 MB	31.4 MB	104.1 KB
1253	94/532131	22843	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-03 03:04:26.754	5.4s	1.6s	44.5%	56.4 MB	262.4 MB	11.1 MB	59.6 KB
1248	8d/47d4f4	22342	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-03 03:00:06.463	6m 25s	5m 28s	106.7%	375 MB	951.9 MB	88.3 MB	153.1 MB
1254	c4/9d534b	23488	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-03 03:04:32.280	2m 32s	1m 44s	58.4%	16.3 MB	262 MB	59.8 MB	72.6 MB
1256	d0/5dc90d	11478	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 03:07:04.645	2m 9s	1m 21s	15.0%	7.7 MB	299.8 MB	65.6 MB	426.6 KB
1257	c5/d6e25b	27582	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 03:09:13.258	5.2s	4.2s	42.4%	100.1 MB	395 MB	31.4 MB	95.9 KB
1258	35/aa1700	28176	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 03:09:18.446	4.2s	3.3s	45.8%	99.6 MB	394.5 MB	23.9 MB	32.3 KB
1249	b9/e2cea0	29992	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-03 03:01:00.144	9m 30s	8m 34s	111.5%	205.6 MB	1.2 GB	87.5 MB	62.6 MB
1260	fe/45b5fe	4112	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 03:10:29.761	5.2s	4.2s	44.5%	100.6 MB	396.2 MB	31.4 MB	112.8 KB
1261	d1/718193	4907	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-03 03:10:34.953	2m 19s	1m 22s	98.5%	202.2 MB	1.1 GB	43.2 MB	8.5 MB
1262	97/5cadc2	18123	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 03:12:53.715	5.1s	4.2s	44.7%	100.3 MB	395.2 MB	31.4 MB	103 KB
1263	3b/5e0db2	18810	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 03:12:58.807	4s	3.1s	45.0%	99.7 MB	394.5 MB	23.9 MB	31.1 KB
1255	e4/40cb73	6774	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-03 03:06:31.674	6m 34s	5m 39s	107.7%	203 MB	1.2 GB	43.2 MB	8.4 MB
1264	7c/20bd97	19335	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 03:13:02.823	4.1s	3.1s	44.4%	99.7 MB	394.5 MB	23.9 MB	31.6 KB
1265	6d/d2a3f9	19599	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 03:13:05.238	4.3s	3.4s	46.6%	99.6 MB	394.2 MB	23.9 MB	35.6 KB
