task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
6459	53/651adf	34536	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:31:15.162	24s	22s	14.7%	7.1 MB	299.5 MB	3.6 MB	36.7 MB
6406	ca/4dfaf2	33889	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:11:05.621	48.3s	45.7s	16.0%	7.2 MB	299.7 MB	3.6 MB	108.5 MB
6420	80/177e6f	13550	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:20:39.285	55.6s	53.4s	30.7%	7.5 MB	299.7 MB	3.7 MB	302.1 MB
6431	7c/04410f	32964	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:31:06.281	29.3s	27s	12.2%	7.1 MB	299.5 MB	3.6 MB	36.7 MB
6457	05/c4bab8	5689	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:31:39.194	29.9s	28.5s	15.1%	7.1 MB	299.5 MB	3.6 MB	54.3 MB
6209	a1/18134c	1268	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-31 15:39:06.695	44.2s	41.5s	15.9%	7.2 MB	299.5 MB	3.6 MB	93.3 MB
6414	b5/970406	10023	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:20:15.396	1m	57.9s	28.6%	7.5 MB	299.7 MB	3.7 MB	302.1 MB
6394	5b/683e5a	25098	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:16:25.680	48.1s	45.5s	16.1%	7.2 MB	299.7 MB	3.6 MB	108.5 MB
6441	7b/9d6e37	9328	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:23:49.896	38.9s	36.5s	11.6%	7.1 MB	299.5 MB	3.6 MB	54.4 MB
6437	8e/fd57a1	13654	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:32:04.146	40.4s	38.1s	11.5%	7.1 MB	299.5 MB	3.6 MB	54.3 MB
6422	03/eeafcd	22997	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:21:34.885	1m 6s	1m 3s	26.4%	7.5 MB	299.7 MB	3.7 MB	302.1 MB
6475	3b/4a6843	34453	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-31 11:24:05.780	46.1s	43.7s	15.1%	7.2 MB	299.5 MB	3.6 MB	88.3 MB
6442	60/349361	5016	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:23:09.216	40.7s	38.2s	11.1%	7.1 MB	299.5 MB	3.6 MB	54.4 MB
6507	e1/2387aa	31607	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:35:23.425	59.6s	57.2s	26.6%	7.5 MB	299.6 MB	3.7 MB	267 MB
6500	8b/d91fcd	5779	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:33:56.731	42.8s	40.3s	21.9%	7.3 MB	299.5 MB	3.6 MB	141.1 MB
6472	de/b92d1c	25841	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-31 12:14:04.314	44.5s	42.8s	32.2%	7.4 MB	299.6 MB	3.7 MB	236.2 MB
6470	7a/356c41	12839	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-31 12:12:11.345	56.9s	55.7s	25.3%	7.4 MB	299.6 MB	3.7 MB	236.2 MB
6447	a0/b923b2	18709	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-31 11:27:53.678	21.8s	20.7s	29.8%	7.2 MB	299.5 MB	3.6 MB	88.3 MB
6478	23/707e26	19572	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:34:39.541	43.9s	41.4s	21.0%	7.3 MB	299.5 MB	3.6 MB	141.1 MB
6506	69/57d425	25472	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:34:58.511	58.1s	56s	27.2%	7.5 MB	299.6 MB	3.7 MB	267 MB
6516	0c/ec84b7	24212	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:30:23.013	1m 8s	1m 6s	29.1%	7.6 MB	299.7 MB	3.7 MB	348.7 MB
6513	2c/fc4482	22524	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:34:49.106	53.6s	51.4s	29.0%	7.5 MB	299.6 MB	3.7 MB	267 MB
6476	ef/c6261f	1744	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-31 11:24:51.873	46.3s	43.7s	15.4%	7.2 MB	299.5 MB	3.6 MB	88.3 MB
6448	3f/476fbc	15908	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-31 11:27:26.857	34.4s	32.4s	19.7%	7.2 MB	299.5 MB	3.6 MB	88.3 MB
6393	ea/a4be17	26942	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-30 17:11:48.166	1m 16s	1m 13s	29.1%	7.7 MB	299.7 MB	3.8 MB	390.8 MB
6480	17/4eff85	16320	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-31 12:07:19.787	25s	23.6s	44.6%	7.3 MB	299.5 MB	3.6 MB	176.9 MB
6458	77/b442a2	35746	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-31 12:10:44.250	27.1s	26.1s	40.9%	7.3 MB	299.5 MB	3.6 MB	176.9 MB
6479	a3/4199e8	7717	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:34:03.337	43.8s	41.3s	21.3%	7.3 MB	299.5 MB	3.6 MB	141.1 MB
6510	f7/a9da40	17517	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:37:15.113	45.4s	43.3s	34.6%	7.5 MB	299.6 MB	3.7 MB	267 MB
6481	95/813406	20638	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-31 12:13:22.140	42.1s	39.9s	33.7%	7.4 MB	299.6 MB	3.7 MB	236.2 MB
6504	1d/339e6b	10948	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:34:14.680	43.8s	42.1s	20.9%	7.3 MB	299.5 MB	3.6 MB	141.1 MB
6477	ea/95568f	32842	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-31 12:10:13.240	42.5s	39.9s	27.4%	7.3 MB	299.5 MB	3.6 MB	176.9 MB
6501	66/775b53	4895	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-31 12:11:11.369	49.2s	47.4s	29.4%	7.4 MB	299.6 MB	3.7 MB	236.2 MB
6515	50/7eaa3a	23170	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:32:39.427	1m 7s	1m 5s	29.6%	7.6 MB	299.7 MB	3.7 MB	348.7 MB
6452	b1/c4793c	17418	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-31 12:07:24.377	21.5s	19.8s	52.9%	7.3 MB	299.5 MB	3.6 MB	176.9 MB
6517	a5/1cd6ac	11691	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:31:48.120	1m 10s	1m 7s	28.7%	7.6 MB	299.7 MB	3.7 MB	348.7 MB
6525	c0/169e4a	27050	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-29 06:32:56.127	1m 7s	1m 5s	29.4%	7.6 MB	299.7 MB	3.7 MB	348.7 MB
6562	9d/f1c8ba	15040	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:45:59.025	48.5s	46s	17.7%	7.3 MB	299.5 MB	3.6 MB	134.1 MB
6564	3e/8790bf	31624	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:50:05.911	41s	38.4s	11.2%	7.1 MB	299.5 MB	3.6 MB	44.8 MB
6547	4e/cc76e6	921	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:50:46.890	36.3s	33.8s	12.5%	7.1 MB	299.5 MB	3.6 MB	44.8 MB
6530	42/599d6b	18004	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:00:01.954	37.7s	35s	20.3%	7.3 MB	299.7 MB	3.6 MB	116.4 MB
6529	3b/ce5533	34470	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:01:53.048	51.2s	48.9s	26.3%	7.4 MB	299.6 MB	3.7 MB	230.2 MB
6591	c4/fbabce	22841	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:37:32.635	42.8s	40.4s	13.8%	7.2 MB	299.5 MB	3.6 MB	84.9 MB
6578	b7/217e6f	19623	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:46:35.951	47.6s	45.1s	18.3%	7.2 MB	299.5 MB	3.6 MB	134.1 MB
6531	9e/806ebe	7921	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 14:59:43.975	37.8s	35.4s	19.9%	7.3 MB	299.7 MB	3.6 MB	116.4 MB
6565	5e/84cc7c	17903	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:46:22.679	47.3s	44.9s	18.1%	7.3 MB	299.5 MB	3.6 MB	134.1 MB
6702	93/31cd10	34089	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:21:07.464	57s	54.3s	23.3%	7.4 MB	299.5 MB	3.7 MB	227.2 MB
6753	34/136260	24483	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-29 23:29:32.574	48.4s	45.7s	21.5%	7.3 MB	299.5 MB	3.6 MB	165.8 MB
6629	63/891477	32684	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-30 17:46:22.793	49.6s	47s	18.0%	7.2 MB	299.5 MB	3.6 MB	125.5 MB
6576	2c/7bc9ae	20114	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-30 16:57:48.674	55.7s	53s	16.0%	7.2 MB	299.5 MB	3.6 MB	125.6 MB
6674	4e/e85325	929	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:17:51.428	1m 4s	1m 2s	27.3%	7.6 MB	299.7 MB	3.7 MB	323.6 MB
6699	da/4d4361	33358	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:15:21.612	40.9s	38.4s	18.8%	7.2 MB	299.7 MB	3.6 MB	113.7 MB
6690	28/edc82e	4100	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-31 16:10:22.022	55.2s	52.7s	21.1%	7.3 MB	299.5 MB	3.7 MB	187 MB
6712	83/37fc55	34556	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:25:51.891	55.2s	52.7s	23.7%	7.4 MB	299.5 MB	3.7 MB	227.2 MB
6677	37/f1d85a	9577	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-30 18:45:47.189	1m 4s	1m 1s	25.3%	7.5 MB	299.6 MB	3.7 MB	267.8 MB
6709	a3/0bf306	10612	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:16:15.044	42.3s	39.7s	17.6%	7.2 MB	299.7 MB	3.6 MB	113.7 MB
6609	24/7a5dde	33347	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:34:15.885	48.8s	46.2s	17.4%	7.3 MB	299.5 MB	3.6 MB	135.3 MB
6760	2d/f7aed4	24568	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-31 15:47:57.601	1m 12s	1m 10s	30.5%	7.7 MB	299.7 MB	3.8 MB	408.9 MB
6720	4d/f0c7b2	22408	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-30 15:58:31.101	53.3s	50.7s	21.8%	7.3 MB	299.5 MB	3.6 MB	172.8 MB
6618	e7/e1ad9b	22357	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:32:56.382	47.4s	44.9s	17.9%	7.3 MB	299.5 MB	3.6 MB	135.3 MB
6644	93/c08e1f	21507	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:06:08.017	33.8s	31.4s	13.7%	7.1 MB	299.5 MB	3.6 MB	49.2 MB
6706	9f/b2cf57	34462	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-29 23:37:27.545	59.6s	57.1s	25.1%	7.5 MB	299.6 MB	3.7 MB	264.2 MB
6643	f0/bbc7bb	28593	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:54:27.796	23.6s	22.4s	27.4%	7.2 MB	299.5 MB	3.6 MB	87.4 MB
6688	4c/43eedc	33931	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-31 16:04:17.246	54.6s	52.1s	21.1%	7.3 MB	299.5 MB	3.7 MB	187 MB
6655	96/c01298	36797	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-30 15:55:46.661	42.4s	41.2s	15.6%	7.2 MB	299.5 MB	3.6 MB	85.4 MB
6736	49/03c223	29343	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-30 18:50:01.312	1m 7s	1m 4s	24.2%	7.5 MB	299.6 MB	3.7 MB	264.7 MB
6662	21/ef543a	19471	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-30 18:40:34.027	1m 4s	1m 1s	25.1%	7.5 MB	299.6 MB	3.7 MB	267.8 MB
6714	94/a83131	7098	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:26:47.141	56.5s	54s	23.4%	7.4 MB	299.5 MB	3.7 MB	227.2 MB
6596	e8/88da5d	3440	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:35:04.739	46.2s	43.7s	18.3%	7.3 MB	299.5 MB	3.6 MB	135.3 MB
6651	ed/0e8f5f	5223	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:13:34.387	39.6s	37s	19.5%	7.1 MB	299.7 MB	3.6 MB	113.7 MB
6613	f7/3ec69e	19960	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:41:37.210	49.3s	46.8s	17.1%	7.2 MB	299.5 MB	3.6 MB	134.1 MB
6710	50/5e00d0	28288	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-29 23:36:50.259	59.1s	56.5s	25.4%	7.5 MB	299.6 MB	3.7 MB	264.2 MB
6811	d2/d5c22a	6601	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-31 19:40:48.231	1m 16s	1m 13s	30.1%	7.7 MB	299.7 MB	3.8 MB	409.2 MB
6697	56/b072b8	6298	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-31 16:05:29.177	54.5s	51.8s	21.3%	7.3 MB	299.5 MB	3.7 MB	187 MB
6566	c6/702c25	32240	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:50:12.073	40s	37.5s	11.5%	7.1 MB	299.5 MB	3.6 MB	44.8 MB
6634	6b/bb8bc3	23758	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:53:55.895	39.2s	37.1s	17.2%	7.2 MB	299.5 MB	3.6 MB	87.4 MB
6649	fd/b98ffc	4695	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-30 18:38:39.001	1m 2s	59s	25.9%	7.5 MB	299.6 MB	3.7 MB	267.8 MB
6543	9b/1b1f94	31435	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:37:02.609	43.9s	41.3s	15.2%	7.2 MB	299.5 MB	3.6 MB	86.3 MB
6729	3f/6a1970	20024	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-30 16:02:50.487	58.3s	55.8s	24.4%	7.4 MB	299.6 MB	3.7 MB	236.3 MB
6704	33/2ca050	7616	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:16:02.556	42.8s	40.2s	17.5%	7.2 MB	299.7 MB	3.6 MB	113.7 MB
6575	d7/ab8322	12674	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-30 16:56:50.242	58.4s	55.8s	15.2%	7.2 MB	299.5 MB	3.6 MB	125.6 MB
6682	63/eae27c	13768	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:05:28.984	35.9s	33.3s	13.3%	7.1 MB	299.5 MB	3.6 MB	49.2 MB
6656	c6/8dc19b	26637	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:54:13.222	30.6s	28.1s	22.1%	7.2 MB	299.5 MB	3.6 MB	87.4 MB
6652	7c/af0300	36434	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:45:11.750	38.2s	35.8s	20.7%	7.2 MB	299.7 MB	3.6 MB	107.9 MB
6605	55/ed420c	6508	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-30 17:42:24.324	46.5s	43.5s	14.4%	7.2 MB	299.5 MB	3.6 MB	83.5 MB
6675	70/aac4df	24618	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-29 23:36:26.971	1m 1s	58s	25.4%	7.5 MB	299.6 MB	3.7 MB	264.2 MB
6723	23/47763b	969	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:26:15.170	57.3s	54.8s	22.9%	7.4 MB	299.5 MB	3.7 MB	227.2 MB
6721	7f/0397d0	33319	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-30 15:59:56.890	42s	39.5s	26.7%	7.3 MB	299.5 MB	3.6 MB	172.8 MB
6572	ac/8b3fe2	21843	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:46:47.561	47s	45.1s	18.7%	7.3 MB	299.5 MB	3.6 MB	137.9 MB
6532	19/79f666	3235	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:00:39.701	51.6s	48.8s	26.2%	7.4 MB	299.6 MB	3.7 MB	230.2 MB
6640	1c/1706c5	7747	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-30 18:39:06.386	1m 3s	1m 1s	25.3%	7.5 MB	299.6 MB	3.7 MB	267.8 MB
6785	e8/666a35	11647	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:16:07.093	42.1s	39.7s	18.5%	7.2 MB	299.7 MB	3.6 MB	111.7 MB
6558	a8/e9030c	19548	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:35:44.622	43.6s	41.3s	15.3%	7.2 MB	299.5 MB	3.6 MB	86.3 MB
6684	3b/212f7d	13127	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-31 15:56:56.782	1m 36s	1m 33s	34.3%	8.1 MB	299.8 MB	3.9 MB	616.8 MB
6636	07/b34753	12431	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:16:21.024	1m 4s	1m 1s	27.7%	7.6 MB	299.7 MB	3.7 MB	323.6 MB
6654	69/fd3f99	21264	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:09:26.122	34s	31.5s	13.6%	7.1 MB	299.5 MB	3.6 MB	49.2 MB
6695	4a/508325	7469	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-30 15:56:32.514	45.6s	43.1s	15.3%	7.2 MB	299.5 MB	3.6 MB	85.4 MB
6730	70/91daa5	15290	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-30 18:54:22.681	50.4s	47.8s	31.0%	7.5 MB	299.6 MB	3.7 MB	264.7 MB
6586	61/ad0768	7217	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:39:56.739	41.9s	39.5s	14.4%	7.2 MB	299.5 MB	3.6 MB	84.9 MB
6533	85/e9e8ab	6166	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:00:46.245	50.3s	48s	26.5%	7.4 MB	299.6 MB	3.7 MB	230.2 MB
6540	ba/5f4686	7834	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:45:10.118	48.9s	46.6s	18.0%	7.2 MB	299.5 MB	3.6 MB	134.1 MB
6597	2e/4bfcc7	29877	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:38:15.432	43s	40.7s	14.2%	7.2 MB	299.5 MB	3.6 MB	84.9 MB
6658	34/4b146b	13908	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-31 16:01:44.042	1m 38s	1m 36s	35.0%	8.1 MB	299.8 MB	3.9 MB	616.8 MB
6633	58/9d6ab5	30405	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:44:20.841	44.3s	41.8s	18.1%	7.2 MB	299.7 MB	3.6 MB	107.9 MB
6537	01/10fdfe	34720	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:00:30.399	51.1s	48.7s	26.1%	7.4 MB	299.6 MB	3.7 MB	230.2 MB
6589	24/f5730b	33242	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-30 17:41:07.027	34.7s	31.9s	19.1%	7.2 MB	299.5 MB	3.6 MB	83.5 MB
6628	e6/73b6a7	32006	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:43:25.491	47.8s	45.4s	17.3%	7.2 MB	299.5 MB	3.6 MB	134.1 MB
6648	e0/e40462	27332	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-31 16:03:22.492	54.7s	52.4s	21.0%	7.3 MB	299.5 MB	3.7 MB	187 MB
6560	05/4138b6	27267	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:36:34.919	44.4s	41.9s	14.7%	7.2 MB	299.5 MB	3.6 MB	86.3 MB
6805	00/665c77	31040	network_inference_workflow:propr_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 18:56:18.059	44.5s	41.7s	17.4%	7.2 MB	299.7 MB	3.6 MB	108.8 MB
6750	c9/829657	34720	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-30 18:51:07.877	1m 6s	1m 3s	24.6%	7.5 MB	299.6 MB	3.7 MB	264.7 MB
6786	e3/47c568	716	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 18:55:32.621	30.8s	28.7s	14.2%	7.1 MB	299.5 MB	3.6 MB	45.7 MB
6608	92/17f6af	5391	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:44:58.990	44.5s	42.2s	18.6%	7.2 MB	299.5 MB	3.6 MB	134.1 MB
6715	31/209e10	32709	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-30 15:59:50.502	44.9s	42.1s	25.4%	7.3 MB	299.5 MB	3.6 MB	172.8 MB
6534	0f/342b50	12495	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 14:59:52.351	38s	35.5s	19.9%	7.3 MB	299.7 MB	3.6 MB	116.4 MB
6647	d4/16b5d7	6336	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-30 17:48:02.902	48.8s	46.3s	18.3%	7.2 MB	299.5 MB	3.6 MB	125.5 MB
6707	f7/01a183	18143	network_inference_workflow:sparcc_workflow:resample (fmt-control)	CACHED	0	2022-03-29 23:39:20.520	1m 2s	59.1s	24.7%	7.5 MB	299.6 MB	3.7 MB	264.2 MB
6635	85/2e2184	20582	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:53:27.855	45.4s	43s	15.1%	7.2 MB	299.5 MB	3.6 MB	87.4 MB
6570	6c/b2836d	6961	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:49:08.784	51.2s	48.4s	18.2%	7.3 MB	299.5 MB	3.6 MB	137.9 MB
6694	1e/16a2b2	31435	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-30 15:55:25.574	25.5s	23.7s	25.9%	7.2 MB	299.5 MB	3.6 MB	85.4 MB
6582	c0/594e1c	25911	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:47:10.031	49.9s	47.3s	18.4%	7.3 MB	299.5 MB	3.6 MB	137.9 MB
6616	4b/30573c	1139	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-30 17:47:12.421	50.5s	48s	17.7%	7.2 MB	299.5 MB	3.6 MB	125.5 MB
6728	ba/a2f5bf	24618	network_inference_workflow:spearman_workflow:resample (fmt-control)	CACHED	0	2022-03-30 16:03:32.445	49.8s	47.4s	28.9%	7.4 MB	299.6 MB	3.7 MB	236.3 MB
6606	c4/29508e	1546	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:39:13.018	43.7s	41.3s	13.9%	7.2 MB	299.5 MB	3.6 MB	84.9 MB
6607	69/8cad26	20316	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-29 10:37:14.511	45.9s	43.5s	18.4%	7.2 MB	299.5 MB	3.6 MB	135.3 MB
6542	59/7b2e37	2998	network_inference_workflow:sparcc_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 15:02:09.925	59.1s	56.6s	29.8%	7.6 MB	299.7 MB	3.7 MB	315.3 MB
6573	60/c487b6	13195	network_inference_workflow:pearson_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 00:34:59.999	44.6s	42.2s	14.8%	7.2 MB	299.5 MB	3.6 MB	86.3 MB
6632	6d/cc41c4	26101	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-30 16:43:31.216	49.6s	47s	16.3%	7.2 MB	299.7 MB	3.6 MB	107.9 MB
6600	88/86ef43	23210	network_inference_workflow:pearson_workflow:resample (fmt-control)	CACHED	0	2022-03-30 16:58:16.508	56.5s	53.8s	15.7%	7.2 MB	299.5 MB	3.6 MB	125.6 MB
6788	79/ee8ff1	19025	network_inference_workflow:propr_workflow:resample (fmt-control)	CACHED	0	2022-03-31 15:52:27.556	1m 14s	1m 11s	30.5%	7.7 MB	299.7 MB	3.8 MB	408.9 MB
6650	08/331148	23385	network_inference_workflow:spearman_workflow:resample (fmt-autism)	CACHED	0	2022-03-31 19:16:57.359	1m 2s	60s	28.2%	7.6 MB	299.7 MB	3.7 MB	323.6 MB
