task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
442	ae/facb47	14227	network_inference_workflow:make_network_with_pvalue (band_zinegbin)	CACHED	0	2021-12-02 19:00:57.273	9.3s	8.3s	42.6%	118.5 MB	446 MB	34.5 MB	971.3 KB
430	f0/51876a	13169	network_inference_workflow:make_network_with_pvalue (hub_negbin)	CACHED	0	2021-12-02 19:00:54.662	10.1s	9.1s	37.8%	115.5 MB	443 MB	34.5 MB	972.2 KB
435	47/7bfc3e	36489	network_inference_workflow:make_network_with_pvalue (erdos_renyi_pois)	CACHED	0	2021-12-02 19:00:24.713	9.2s	8.3s	41.6%	118.5 MB	446 MB	34.5 MB	975.7 KB
348	ad/a84cea	28120	network_inference_workflow:propr_workflow:propr (cluster_pois)	CACHED	0	2021-12-02 18:35:24.641	9m 56s	8m 51s	167.2%	682.2 MB	1.6 GB	294.8 MB	300.3 MB
423	64/f78e70	24203	network_inference_workflow:spearman_workflow:pvalues (band_zinegbin)	CACHED	0	2021-12-02 18:58:37.026	1m 18s	24.8s	45.1%	8.1 MB	300.1 MB	116.9 MB	219.4 KB
424	3f/6dc610	4160	network_inference_workflow:propr_workflow:pvalues (hub_zinegbin)	CACHED	0	2021-12-02 18:52:48.344	1m 12s	27.6s	44.6%	8.1 MB	300.1 MB	300 MB	217.5 KB
421	e0/ac4119	3728	network_inference_workflow:pearson_workflow:pvalues (hub_pois)	CACHED	0	2021-12-02 18:56:41.976	1m 15s	22s	50.7%	8 MB	300 MB	116.9 MB	209.7 KB
425	84/de920f	1249	network_inference_workflow:spearman_workflow:pvalues (erdos_renyi_pois)	CACHED	0	2021-12-02 19:16:40.634	15.8s	12.1s	92.1%	8.1 MB	300.1 MB	116.9 MB	225.3 KB
426	4c/9de27a	34280	network_inference_workflow:spearman_workflow:pvalues (scale_free_pois)	CACHED	0	2021-12-02 19:03:14.388	1m 18s	16.3s	68.1%	8.1 MB	300.1 MB	116.9 MB	223.3 KB
446	6a/4affc5	24625	network_inference_workflow:make_network_with_pvalue (erdos_renyi_negbin)	CACHED	0	2021-12-02 19:01:21.658	9.3s	8.1s	43.3%	114.7 MB	441.6 MB	34.4 MB	923.8 KB
427	49/98a995	4977	network_inference_workflow:spearman_workflow:pvalues (cluster_negbin)	CACHED	0	2021-12-02 19:16:50.766	15.6s	11.9s	93.5%	8.1 MB	300.1 MB	116.9 MB	221.4 KB
289	e5/bf29dd	22431	network_inference_workflow:sparcc_workflow:sparcc (scale_free_zinegbin)	CACHED	0	2021-12-02 18:12:42.410	7m 38s	6m 50s	128.8%	31.7 MB	802.5 MB	306 MB	299.2 MB
431	ff/68b4f2	28424	network_inference_workflow:spearman_workflow:pvalues (block_zinegbin)	CACHED	0	2021-12-02 18:57:31.267	1m 14s	20.5s	54.7%	8.1 MB	300.1 MB	116.9 MB	221.4 KB
433	9a/0a9d5e	1135	network_inference_workflow:spearman_workflow:pvalues (cluster_pois)	CACHED	0	2021-12-02 18:59:06.331	1m 16s	22.4s	49.9%	8.1 MB	300.1 MB	116.9 MB	217.5 KB
429	f8/4ab206	13001	network_inference_workflow:spearman_workflow:pvalues (hub_pois)	CACHED	0	2021-12-02 18:59:30.821	1m 16s	22.1s	50.6%	8 MB	300 MB	116.9 MB	209.7 KB
432	19/3be94b	29570	network_inference_workflow:propr_workflow:pvalues (band_negbin)	CACHED	0	2021-12-02 18:56:19.997	1m 19s	25.5s	48.4%	8.1 MB	300.1 MB	300 MB	215.5 KB
441	38/159590	23788	network_inference_workflow:pearson_workflow:pvalues (cluster_pois)	CACHED	0	2021-12-02 18:59:55.323	1m 14s	21.7s	52.0%	8.1 MB	300.1 MB	116.9 MB	217.5 KB
434	bf/87f53d	30267	network_inference_workflow:propr_workflow:pvalues (block_negbin)	CACHED	0	2021-12-02 18:52:23.964	1m 10s	27.2s	45.3%	8.1 MB	300.1 MB	300 MB	217.5 KB
439	4e/bee4af	16698	network_inference_workflow:pearson_workflow:pvalues (band_pois)	CACHED	0	2021-12-02 18:57:08.029	1m 16s	22.4s	49.8%	8 MB	300 MB	116.9 MB	211.6 KB
440	1d/63ea4c	22096	network_inference_workflow:pearson_workflow:pvalues (erdos_renyi_pois)	CACHED	0	2021-12-02 18:53:31.846	1m 5s	23.4s	47.7%	8.1 MB	300.1 MB	116.9 MB	225.3 KB
428	2c/e51d8f	32653	network_inference_workflow:pearson_workflow:pvalues (scale_free_zinegbin)	CACHED	0	2021-12-02 18:55:14.751	1m 17s	23.8s	47.1%	8.1 MB	300.1 MB	116.9 MB	231.1 KB
447	cc/0ac5ee	22740	network_inference_workflow:make_network_with_pvalue (block_zinegbin)	CACHED	0	2021-12-02 19:01:17.065	8.8s	7.9s	43.1%	115 MB	442.5 MB	34.5 MB	965.3 KB
448	4e/1ee3e6	23308	network_inference_workflow:make_network_with_pvalue (band_zinegbin)	CACHED	0	2021-12-02 19:01:18.678	8.7s	7.8s	43.6%	115.4 MB	442.4 MB	34.4 MB	875.2 KB
450	66/7f65e9	13306	network_inference_workflow:make_network_with_pvalue (hub_pois)	CACHED	0	2021-12-02 19:00:55.037	10.7s	9.7s	36.0%	118.6 MB	445.4 MB	34.4 MB	878.2 KB
453	36/9aefaa	3687	network_inference_workflow:make_network_with_pvalue (scale_free_pois)	CACHED	0	2021-12-02 19:04:32.275	6.6s	5.6s	58.9%	118 MB	444.9 MB	34.4 MB	875.3 KB
451	b5/bbfb59	22834	network_inference_workflow:make_network_with_pvalue (hub_zinegbin)	CACHED	0	2021-12-02 18:59:53.172	10.6s	9.6s	37.4%	115.3 MB	442.7 MB	34.5 MB	975.3 KB
452	f1/79d0ed	7735	network_inference_workflow:make_network_with_pvalue (erdos_renyi_pois)	CACHED	0	2021-12-02 19:16:56.461	4.5s	4.3s	76.5%	118.8 MB	445.6 MB	34.4 MB	882.6 KB
438	e1/5fd10f	29025	network_inference_workflow:pearson_workflow:pvalues (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 18:52:21.994	1m 10s	27.1s	41.4%	8.1 MB	300.1 MB	116.9 MB	233.1 KB
454	b3/34aa53	8525	network_inference_workflow:make_network_with_pvalue (cluster_negbin)	CACHED	0	2021-12-02 19:17:06.404	4.3s	4.1s	76.7%	113 MB	439.6 MB	34.4 MB	872.1 KB
443	d5/796447	26417	network_inference_workflow:pearson_workflow:pvalues (hub_zinegbin)	CACHED	0	2021-12-02 18:57:27.482	1m 17s	22.3s	50.2%	8.1 MB	300.1 MB	116.9 MB	217.5 KB
461	75/5ea13d	20897	network_inference_workflow:make_network_with_pvalue (block_negbin)	CACHED	0	2021-12-02 18:59:47.924	9.4s	8.5s	39.9%	118.5 MB	446 MB	34.5 MB	965.8 KB
444	e9/3cce7b	636	network_inference_workflow:pearson_workflow:pvalues (block_zinegbin)	CACHED	0	2021-12-02 18:59:05.322	1m 13s	19.8s	56.5%	8.1 MB	300.1 MB	116.9 MB	221.4 KB
457	81/4d51a0	25595	network_inference_workflow:make_network_with_pvalue (cluster_pois)	CACHED	0	2021-12-02 19:01:24.877	8.9s	8s	43.8%	116.2 MB	443.1 MB	34.4 MB	873.1 KB
460	6c/ba7cd2	26371	network_inference_workflow:make_network_with_pvalue (cluster_pois)	CACHED	0	2021-12-02 19:01:27.248	9.4s	8.4s	41.2%	118.6 MB	445.4 MB	34.4 MB	870.6 KB
459	00/421483	11020	network_inference_workflow:make_network_with_pvalue (band_negbin)	CACHED	0	2021-12-02 19:00:49.624	9.6s	8.7s	40.5%	118 MB	445.5 MB	34.5 MB	973.4 KB
455	0c/1dada2	18315	network_inference_workflow:make_network_with_pvalue (block_zinegbin)	CACHED	0	2021-12-02 19:01:06.573	10.5s	9.6s	36.2%	118.7 MB	445.6 MB	34.4 MB	870 KB
462	3a/34c8e2	15112	network_inference_workflow:make_network_with_pvalue (band_pois)	CACHED	0	2021-12-02 19:00:59.224	8.3s	7.4s	45.6%	118.6 MB	445.4 MB	34.4 MB	875.4 KB
458	a2/a77574	25939	network_inference_workflow:make_network_with_pvalue (hub_pois)	CACHED	0	2021-12-02 19:01:26.093	9.3s	8s	43.6%	114.9 MB	441.9 MB	34.4 MB	879.1 KB
445	0f/516273	18511	network_inference_workflow:pearson_workflow:pvalues (block_negbin)	CACHED	0	2021-12-02 18:57:11.708	1m 16s	21.6s	51.8%	8.1 MB	300.1 MB	117.5 MB	217.5 KB
463	c9/98f632	24737	network_inference_workflow:make_network_with_pvalue (erdos_renyi_pois)	CACHED	0	2021-12-02 18:59:57.342	10s	9s	38.1%	116.2 MB	443.1 MB	34.4 MB	880.6 KB
464	e2/2761c6	3366	network_inference_workflow:make_network_with_pvalue (scale_free_zinegbin)	CACHED	0	2021-12-02 19:00:32.390	10.6s	9.4s	36.3%	116.2 MB	443.1 MB	34.4 MB	875.4 KB
465	3d/41ef9d	19955	network_inference_workflow:make_network_with_pvalue (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 18:59:46.198	10.4s	9.5s	36.3%	115.7 MB	442.6 MB	34.4 MB	874.8 KB
466	e2/a53e65	17896	network_inference_workflow:make_network_with_pvalue (hub_zinegbin)	CACHED	0	2021-12-02 19:01:05.766	10.6s	9.3s	38.0%	115.3 MB	442.1 MB	34.4 MB	880.7 KB
449	5b/ed5e28	18078	network_inference_workflow:propr_workflow:pvalues (cluster_pois)	CACHED	0	2021-12-02 18:58:24.759	1m 21s	27.1s	45.5%	8.1 MB	300.1 MB	300.2 MB	217.5 KB
456	62/9df87a	26412	network_inference_workflow:sparcc_workflow:pvalues (scale_free_zinegbin)	CACHED	0	2021-12-02 18:56:13.873	1m 14s	19.9s	56.3%	8.1 MB	300.1 MB	117 MB	231.1 KB
324	54/f08a44	31873	network_inference_workflow:sparcc_workflow:sparcc (hub_negbin)	CACHED	0	2021-12-02 17:42:42.010	6m 55s	6m 1s	145.7%	71.3 MB	1.9 GB	297.7 MB	298.2 MB
323	d3/319bad	15573	network_inference_workflow:sparcc_workflow:sparcc (scale_free_pois)	CACHED	0	2021-12-02 17:50:08.248	7m 41s	6m 48s	129.6%	30.2 MB	799.3 MB	309.1 MB	298.4 MB
468	47/1c40f0	24637	network_inference_workflow:make_network_with_pvalue (block_zinegbin)	CACHED	0	2021-12-02 19:01:21.688	9.7s	8.9s	39.3%	118 MB	444.9 MB	34.4 MB	870 KB
471	51/153e89	8184	network_inference_workflow:make_network_with_pvalue (scale_free_zinegbin)	CACHED	0	2021-12-02 19:00:43.349	10.6s	9.6s	36.3%	115.4 MB	442.4 MB	34.4 MB	873.8 KB
469	b6/206586	16347	network_inference_workflow:make_network_with_pvalue (block_negbin)	CACHED	0	2021-12-02 19:01:01.824	10.6s	9.4s	37.6%	116.7 MB	443.6 MB	34.4 MB	870.5 KB
309	58/22b7b1	25071	network_inference_workflow:sparcc_workflow:sparcc (erdos_renyi_pois)	CACHED	0	2021-12-02 18:44:46.793	7m 37s	6m 44s	129.9%	71.3 MB	1.9 GB	309.1 MB	298.3 MB
470	d8/cf63b3	22494	network_inference_workflow:make_network_with_pvalue (cluster_pois)	CACHED	0	2021-12-02 19:01:16.332	9.8s	8.9s	39.1%	117.9 MB	445.2 MB	34.5 MB	968.6 KB
298	8e/abfb3b	26123	network_inference_workflow:sparcc_workflow:sparcc (cluster_zinegbin)	CACHED	0	2021-12-02 18:20:20.812	7m 46s	6m 52s	129.0%	40.8 MB	1.1 GB	306.1 MB	298.9 MB
467	9d/622193	26562	network_inference_workflow:sparcc_workflow:pvalues (hub_negbin)	CACHED	0	2021-12-02 18:52:15.491	1m 10s	25.9s	43.1%	8.1 MB	300.1 MB	116.9 MB	213.6 KB
321	ed/451cee	20931	network_inference_workflow:sparcc_workflow:sparcc (band_negbin)	CACHED	0	2021-12-02 18:03:25.109	8m 9s	7m 19s	120.5%	40.8 MB	1.1 GB	297.7 MB	299.2 MB
472	cd/3ebd36	6804	network_inference_workflow:sparcc_workflow:pvalues (scale_free_pois)	CACHED	0	2021-12-02 18:54:17.222	1m 8s	20.2s	55.4%	8.1 MB	300.1 MB	117 MB	223.3 KB
475	9f/86b6fd	15447	network_inference_workflow:make_network_with_pvalue (hub_negbin)	CACHED	0	2021-12-02 18:59:36.220	10s	9s	36.9%	117.4 MB	444.4 MB	34.4 MB	876.9 KB
476	5c/81cef5	31354	network_inference_workflow:make_network_with_pvalue (scale_free_pois)	CACHED	0	2021-12-02 19:00:13.267	9.8s	8.8s	38.8%	118.3 MB	445.1 MB	34.4 MB	873 KB
473	88/10888e	8838	network_inference_workflow:sparcc_workflow:pvalues (erdos_renyi_pois)	CACHED	0	2021-12-02 18:59:21.911	1m 20s	27.1s	41.5%	8.1 MB	300.1 MB	117 MB	225.3 KB
474	07/8d1539	33492	network_inference_workflow:sparcc_workflow:pvalues (cluster_zinegbin)	CACHED	0	2021-12-02 18:56:28.781	1m 14s	20.2s	55.2%	8.1 MB	300.1 MB	117 MB	225.3 KB
478	13/b9b901	25892	network_inference_workflow:make_network_with_pvalue (erdos_renyi_pois)	CACHED	0	2021-12-02 19:01:25.836	9.7s	8.9s	39.0%	117.1 MB	443.9 MB	34.4 MB	881 KB
295	33/0ca808	16099	network_inference_workflow:sparcc_workflow:sparcc (erdos_renyi_negbin)	CACHED	0	2021-12-02 17:42:00.812	5m 41s	5m 20s	164.5%	31.6 MB	802.4 MB	297.5 MB	298.8 MB
479	20/eca5bf	12079	network_inference_workflow:make_network_with_pvalue (cluster_zinegbin)	CACHED	0	2021-12-02 19:00:52.076	9.7s	8.8s	39.3%	117.8 MB	444.6 MB	34.4 MB	875.3 KB
477	88/2f3d81	34996	network_inference_workflow:sparcc_workflow:pvalues (band_negbin)	CACHED	0	2021-12-02 18:55:19.228	1m 17s	23.4s	47.8%	8.1 MB	300.1 MB	116.9 MB	215.5 KB
303	af/6687e6	21156	network_inference_workflow:sparcc_workflow:sparcc (hub_zinegbin)	CACHED	0	2021-12-02 18:05:06.754	8m 6s	7m 16s	120.9%	48.3 MB	1.5 GB	306 MB	299.2 MB
481	df/bb24e2	3942	network_inference_workflow:make_network_with_pvalue (band_negbin)	CACHED	0	2021-12-02 19:00:33.665	9.3s	8.4s	41.5%	118.7 MB	445.6 MB	34.4 MB	878.8 KB
338	e6/34455a	33866	network_inference_workflow:sparcc_workflow:sparcc (scale_free_negbin)	CACHED	0	2021-12-02 17:42:47.172	6m 58s	6m 5s	144.4%	71.3 MB	1.9 GB	297.6 MB	299 MB
480	a4/a833c8	1793	network_inference_workflow:sparcc_workflow:pvalues (erdos_renyi_negbin)	CACHED	0	2021-12-02 18:51:06.692	1m 15s	27.1s	41.3%	8.1 MB	300.1 MB	116.9 MB	229.2 KB
322	73/d2adff	19902	network_inference_workflow:sparcc_workflow:sparcc (block_pois)	CACHED	0	2021-12-02 17:52:56.739	8m 3s	7m 18s	121.8%	30.2 MB	799.4 MB	309 MB	297.8 MB
483	e2/41a3a6	8327	network_inference_workflow:make_network_with_pvalue (erdos_renyi_negbin)	CACHED	0	2021-12-02 18:59:20.792	10s	9.1s	37.8%	113.2 MB	440.1 MB	34.4 MB	896.4 KB
482	ce/8cb6bb	11187	network_inference_workflow:sparcc_workflow:pvalues (hub_zinegbin)	CACHED	0	2021-12-02 18:55:42.664	1m 16s	21.8s	51.3%	8.1 MB	300.1 MB	117 MB	217.5 KB
313	16/32d9b6	27799	network_inference_workflow:sparcc_workflow:sparcc (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 17:45:23.126	7m 4s	6m 16s	139.8%	39 MB	1.1 GB	305.9 MB	298.2 MB
486	b6/0ef47d	6308	network_inference_workflow:make_network_with_pvalue (hub_zinegbin)	CACHED	0	2021-12-02 19:00:39.217	10.4s	9.4s	37.7%	111.7 MB	438.6 MB	34.4 MB	881.2 KB
339	60/6612ca	10065	network_inference_workflow:sparcc_workflow:sparcc (block_zinegbin)	CACHED	0	2021-12-02 18:09:58.070	7m 45s	6m 53s	127.5%	40.8 MB	1.1 GB	306 MB	299.4 MB
336	2e/f50e21	12180	network_inference_workflow:sparcc_workflow:sparcc (cluster_pois)	CACHED	0	2021-12-02 17:46:08.972	7m 7s	6m 20s	138.0%	39.2 MB	1.2 GB	309.1 MB	299.2 MB
484	26/408e48	27687	network_inference_workflow:sparcc_workflow:pvalues (scale_free_negbin)	CACHED	0	2021-12-02 18:52:17.804	1m 10s	27.1s	41.3%	8.1 MB	300.1 MB	116.9 MB	227.2 KB
485	be/5379dd	13833	network_inference_workflow:sparcc_workflow:pvalues (block_pois)	CACHED	0	2021-12-02 18:54:35.019	1m 15s	23.6s	47.3%	8.1 MB	300.1 MB	116.9 MB	213.6 KB
327	70/cf5ed0	35272	network_inference_workflow:sparcc_workflow:sparcc (hub_pois)	CACHED	0	2021-12-02 18:35:56.065	7m 24s	6m 33s	134.5%	30.4 MB	799.3 MB	309 MB	299.6 MB
491	d4/301236	33890	network_inference_workflow:make_network_with_pvalue (block_pois)	CACHED	0	2021-12-02 19:00:18.709	10.4s	9.5s	35.8%	113.4 MB	440.4 MB	34.4 MB	869.2 KB
490	6e/35ccec	19837	network_inference_workflow:make_network_with_pvalue (scale_free_negbin)	CACHED	0	2021-12-02 18:59:45.963	10.2s	9.3s	37.8%	115.8 MB	442.9 MB	34.4 MB	868.7 KB
487	a2/9dbff2	17203	network_inference_workflow:sparcc_workflow:pvalues (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 18:53:19.179	1m 9s	25.8s	43.4%	8.1 MB	300.1 MB	117 MB	233.1 KB
488	10/e97569	18058	network_inference_workflow:sparcc_workflow:pvalues (block_zinegbin)	CACHED	0	2021-12-02 18:55:57.718	1m 17s	23.5s	47.8%	8.1 MB	300.1 MB	117 MB	221.4 KB
493	c5/96bcf9	24101	network_inference_workflow:make_network_with_pvalue (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 18:59:56.172	8.7s	7.8s	44.8%	114.7 MB	441.6 MB	34.4 MB	875.5 KB
489	74/4d5efd	21900	network_inference_workflow:sparcc_workflow:pvalues (cluster_pois)	CACHED	0	2021-12-02 18:53:31.328	1m 8s	26s	42.9%	8.1 MB	300.1 MB	117 MB	217.5 KB
494	b4/8738b9	7953	network_inference_workflow:make_network_with_pvalue (block_zinegbin)	CACHED	0	2021-12-02 19:00:42.950	12.1s	11.1s	31.1%	118.7 MB	445.6 MB	34.4 MB	869.8 KB
345	08/20edc2	5424	network_inference_workflow:sparcc_workflow:sparcc (block_negbin)	CACHED	0	2021-12-02 17:41:25.323	4m 44s	4m 38s	189.5%	33.1 MB	913.1 MB	297.6 MB	298.8 MB
492	f5/e9b452	1124	network_inference_workflow:sparcc_workflow:pvalues (hub_pois)	CACHED	0	2021-12-02 18:57:50.266	1m 16s	21.5s	52.4%	8 MB	300 MB	116.9 MB	209.7 KB
495	fe/d96a76	27502	network_inference_workflow:make_network_with_pvalue (cluster_pois)	CACHED	0	2021-12-02 19:00:03.754	9.5s	8.6s	39.6%	118.7 MB	445.6 MB	34.4 MB	872 KB
497	2e/39c75a	19646	network_inference_workflow:make_network_with_pvalue (hub_pois)	CACHED	0	2021-12-02 19:01:09.494	9.2s	8s	45.3%	114.5 MB	441.4 MB	34.4 MB	881.4 KB
358	cc/0ad19c	33560	network_inference_workflow:sparcc_workflow:sparcc (cluster_negbin)	CACHED	0	2021-12-02 18:00:26.314	8m 2s	7m 5s	125.0%	45.4 MB	1.2 GB	297.8 MB	299.6 MB
355	52/d4da71	4177	network_inference_workflow:sparcc_workflow:sparcc (band_zinegbin)	CACHED	0	2021-12-02 17:52:26.781	7m 59s	7m 14s	122.8%	40.8 MB	1.1 GB	306 MB	298.5 MB
342	00/efd9d8	1357	network_inference_workflow:sparcc_workflow:sparcc (band_pois)	CACHED	0	2021-12-02 18:04:11.630	8m 13s	7m 19s	120.0%	40.8 MB	1.1 GB	309 MB	299.2 MB
496	08/116399	35766	network_inference_workflow:sparcc_workflow:pvalues (block_negbin)	CACHED	0	2021-12-02 18:50:59.064	1m 19s	26.2s	42.6%	8.1 MB	300.1 MB	116.9 MB	217.5 KB
501	13/c648ff	2344	network_inference_workflow:make_network_with_pvalue (block_negbin)	CACHED	0	2021-12-02 18:59:08.730	12s	11.1s	31.1%	118.7 MB	445.6 MB	34.4 MB	869.6 KB
498	05/bea170	30254	network_inference_workflow:sparcc_workflow:pvalues (cluster_negbin)	CACHED	0	2021-12-02 18:55:09.694	1m 19s	25.9s	43.2%	8.1 MB	300.1 MB	116.9 MB	221.4 KB
499	19/58888b	11307	network_inference_workflow:sparcc_workflow:pvalues (band_zinegbin)	CACHED	0	2021-12-02 18:54:28.113	1m 14s	24.3s	46.1%	8.1 MB	300.1 MB	117 MB	219.4 KB
500	f0/bac98a	1244	network_inference_workflow:sparcc_workflow:pvalues (band_pois)	CACHED	0	2021-12-02 18:55:24.829	1m 17s	22.5s	49.6%	8 MB	300 MB	116.9 MB	211.6 KB
502	8b/960fb9	2745	network_inference_workflow:make_network_with_pvalue (cluster_negbin)	CACHED	0	2021-12-02 19:00:30.836	9.2s	8.3s	41.2%	118.7 MB	445.6 MB	34.4 MB	872.5 KB
503	38/680f9d	31954	network_inference_workflow:make_network_with_pvalue (band_zinegbin)	CACHED	0	2021-12-02 19:00:14.586	10.1s	9.2s	37.4%	114.7 MB	441.6 MB	34.4 MB	877 KB
504	99/8aafc4	4089	network_inference_workflow:make_network_with_pvalue (band_pois)	CACHED	0	2021-12-02 19:00:33.945	9.4s	8.2s	41.4%	113.9 MB	440.9 MB	34.4 MB	872 KB
505	5e/82264c	12632	network_inference_workflow:merge_pvalues	CACHED	0	2021-12-02 19:17:50.990	10m 18s	10m 18s	76.5%	1 GB	1.3 GB	2.3 GB	65.8 MB
153	29/dec970	4940	network_inference_workflow:mldm_workflow:mldm (scale_free_zinegbin)	COMPLETED	0	2021-12-03 16:39:04.515	18m	17m 55s	99.8%	291.1 MB	609 MB	27.6 MB	215.2 KB
506	9e/4cfb9f	17056	network_inference_workflow:make_network_without_pvalue (scale_free_zinegbin)	COMPLETED	0	2021-12-03 16:57:04.157	5.5s	5.3s	43.7%	106 MB	434.2 MB	34.3 MB	453.8 KB
166	4d/469696	5162	network_inference_workflow:mldm_workflow:mldm (hub_zinegbin)	COMPLETED	0	2021-12-03 16:39:05.054	18m 10s	18m 6s	99.7%	292.5 MB	608.5 MB	27.6 MB	187.8 KB
507	6e/209674	17810	network_inference_workflow:make_network_without_pvalue (hub_zinegbin)	COMPLETED	0	2021-12-03 16:57:14.893	3.1s	2.9s	68.1%	99.3 MB	430.1 MB	34.3 MB	357.8 KB
150	2b/ca244e	5179	network_inference_workflow:mldm_workflow:mldm (erdos_renyi_zinegbin)	COMPLETED	0	2021-12-03 16:39:05.162	25m 9s	25m 6s	99.8%	299.4 MB	618.8 MB	27.6 MB	219.6 KB
508	f7/cb19b4	24803	network_inference_workflow:make_network_without_pvalue (erdos_renyi_zinegbin)	COMPLETED	0	2021-12-03 17:04:14.448	3.4s	3.3s	68.4%	105.5 MB	433.7 MB	34.3 MB	436.9 KB
7	47/f833f4	5153	network_inference_workflow:mldm_workflow:mldm (cluster_zinegbin)	COMPLETED	0	2021-12-03 16:39:04.997	1h 2m 12s	1h 2m 9s	99.9%	290.7 MB	610.2 MB	27.6 MB	228.2 KB
509	ce/9466ca	22224	network_inference_workflow:make_network_without_pvalue (cluster_zinegbin)	COMPLETED	0	2021-12-03 17:41:17.430	5.4s	5.2s	43.9%	99.2 MB	430.5 MB	34.3 MB	454.3 KB
50	87/fed476	5006	network_inference_workflow:mldm_workflow:mldm (scale_free_pois)	COMPLETED	0	2021-12-03 16:39:04.774	1h 7m 26s	1h 7m 22s	99.9%	559.5 MB	878.9 MB	27.6 MB	460.9 KB
510	66/b02361	26863	network_inference_workflow:make_network_without_pvalue (scale_free_pois)	COMPLETED	0	2021-12-03 17:46:30.611	4s	3.8s	39.2%	96.7 MB	424.9 MB	34.2 MB	43.6 KB
93	8a/943892	5170	network_inference_workflow:mldm_workflow:mldm (erdos_renyi_pois)	COMPLETED	0	2021-12-03 16:39:05.096	1h 8m 24s	1h 8m 21s	99.9%	560.3 MB	878.3 MB	27.6 MB	450.7 KB
511	e4/6eb382	27836	network_inference_workflow:make_network_without_pvalue (erdos_renyi_pois)	COMPLETED	0	2021-12-03 17:47:29.425	2.4s	2.2s	60.2%	97 MB	425.1 MB	34.2 MB	43.6 KB
174	aa/4b730a	5137	network_inference_workflow:mldm_workflow:mldm (block_pois)	COMPLETED	0	2021-12-03 16:39:04.886	1h 8m 34s	1h 8m 30s	99.9%	563.9 MB	879.5 MB	27.6 MB	466.1 KB
87	5f/91fb3b	4947	network_inference_workflow:mldm_workflow:mldm (band_pois)	COMPLETED	0	2021-12-03 16:39:04.526	1h 8m 36s	1h 8m 32s	99.9%	559 MB	878.6 MB	27.6 MB	466.1 KB
512	0c/e7724d	28012	network_inference_workflow:make_network_without_pvalue (block_pois)	COMPLETED	0	2021-12-03 17:47:38.684	2.6s	2.4s	57.5%	96.8 MB	424.9 MB	34.2 MB	43.7 KB
513	78/4a82f1	28136	network_inference_workflow:make_network_without_pvalue (band_pois)	COMPLETED	0	2021-12-03 17:47:40.559	2.4s	2.2s	61.3%	97 MB	425.1 MB	34.2 MB	43.6 KB
71	93/2959d7	4913	network_inference_workflow:mldm_workflow:mldm (cluster_pois)	COMPLETED	0	2021-12-03 16:39:04.421	1h 10m 33s	1h 10m 29s	99.9%	562.4 MB	879.9 MB	27.6 MB	466.1 KB
514	5d/873522	29578	network_inference_workflow:make_network_without_pvalue (cluster_pois)	COMPLETED	0	2021-12-03 17:49:37.712	3.6s	3.4s	41.0%	96.7 MB	424.9 MB	34.2 MB	43.6 KB
110	57/68bc2f	4954	network_inference_workflow:mldm_workflow:mldm (hub_pois)	COMPLETED	0	2021-12-03 16:39:04.534	1h 11m 31s	1h 11m 27s	99.9%	559.7 MB	879.2 MB	27.6 MB	452.3 KB
515	c0/67f143	30340	network_inference_workflow:make_network_without_pvalue (hub_pois)	COMPLETED	0	2021-12-03 17:50:35.379	2.4s	2.2s	59.5%	96.9 MB	425.1 MB	34.2 MB	43.6 KB
31	46/0412df	5145	network_inference_workflow:mldm_workflow:mldm (erdos_renyi_negbin)	COMPLETED	0	2021-12-03 16:39:04.944	1h 34m 9s	1h 34m 5s	100.0%	322.3 MB	639.8 MB	27.6 MB	174.7 KB
516	b9/efe42e	5492	network_inference_workflow:make_network_without_pvalue (erdos_renyi_negbin)	COMPLETED	0	2021-12-03 18:13:13.513	4.2s	4s	38.3%	97.6 MB	426.9 MB	34.2 MB	128.8 KB
68	ba/66a0af	4919	network_inference_workflow:mldm_workflow:mldm (block_negbin)	FAILED	-	2021-12-03 16:39:04.437	4h	4h	-	-	-	-	-
111	24/55ef3f	4926	network_inference_workflow:mldm_workflow:mldm (band_zinegbin)	FAILED	-	2021-12-03 16:39:04.452	4h	4h	-	-	-	-	-
128	07/55036c	4933	network_inference_workflow:mldm_workflow:mldm (band_negbin)	FAILED	-	2021-12-03 16:39:04.480	4h	4h	-	-	-	-	-
137	9e/0de8a0	4961	network_inference_workflow:mldm_workflow:mldm (hub_negbin)	FAILED	-	2021-12-03 16:39:04.584	4h	4h	-	-	-	-	-
27	a1/9609dc	4968	network_inference_workflow:mldm_workflow:mldm (block_zinegbin)	FAILED	-	2021-12-03 16:39:04.642	4h	4h	-	-	-	-	-
16	48/1fdbbc	5129	network_inference_workflow:mldm_workflow:mldm (scale_free_negbin)	FAILED	-	2021-12-03 16:39:04.830	4h	4h	-	-	-	-	-
55	da/bdf51f	5187	network_inference_workflow:mldm_workflow:mldm (cluster_negbin)	FAILED	-	2021-12-03 16:39:05.206	4h	4h	-	-	-	-	-
