Feature ID	Taxon	Confidence
b555b5dfa13c23251dab8ad5c647653a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
d3a7153014cbb497d7bd025e099be3fe	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Eggerthella	0.6
057001074c1a7bb04eed46e09ee403eb	k__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus	0.8
4992fe88d423462ce9b1b488ce1a3a09	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	1.0
77784d38d121a97f3b628e0fc4b0716a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9
ef8e7b4c1209f8526f262c39470a697e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales Family XIII. Incertae Sedis	0.9
b855c930a4e6e464357468b0d4fc742d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus	1.0
217e0615440425fc33232133073bbca1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0
4a42414a4ea30bafd9a89f3e1ada5a95	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	1.0
e4119f79cc2ba5544668c68c08b2eb54	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium	0.7
dfd1293fb7251fd5cc7cc6b5bda1b1ec	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae	0.7
d2170bdd23bf1cbd0eb344349607feb8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
98eb701f5f4286f77b9e839055caf304	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.6
c4e411a2ea4a037d23e3191e345babcd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7
c6679457e095eca31512990da162bf6e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0
dffb5513d5ea9c08e10516f4484bcc00	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	1.0
fbd1882d5055c77a88c20831b56943f3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.8
8dfe815b0a4a5fd7186af940057418ef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0
645db77d6647db7040fbbb1981e0eec6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium	0.9
5888fcc35fbc5687f668d7914bf1b381	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Acetobacterium	1.0
ddc5f01ff417195cd0541374d5833e3e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Lysinibacillus	0.9
d4debe4c70fe5b905a42e3561015b680	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	1.0
8a8d6de89853b245e4bc453245789527	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7
77c171370b2dc8189116a842093514c2	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	1.0
918e03005aca8f839867d038f78a0dc5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9
265f63913fa0c782699945b493eeaeca	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.6
55d2c06b3d303ab2077d695f1135ec40	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9
812ceb1d877c654bf7954e0b57137e67	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8
01ae42ba9c06bdfde13977a769342a97	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9
76ba6f758e68cfeca8bd11dddc9d4d59	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Oceanobacillus	0.7
22b109c04e8a2d7edde8d229b99350a5	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix	0.6
8096776c6990070bf8fc51ef512c8063	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8
b82bf9eb93e76540d704baacc9566254	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	1.0
28211b24e34430ef59679f79b46616fc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9
b81827160668cff05cf229375c34b2ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.6
0cf14346602d3be544a2ffb219d645b8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.9
793b25a95456e243a0be1d5dabb8b5b3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.8
e59f790f24f4e23200a93675ff6059ec	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
ad937d928426d3f5705b0ca81e4baa20	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	1.0
4514c4ab64c0f928f2f5782ba6439066	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7
db389711fa969bf4fbcb94c95d1ebefe	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.6
18bbaffee20be0f8ffbf263c1b82da7d	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella	0.8
5d8022ca50fdad0004d4ea71311aebe1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7
21608a78e235511096bfa4dad69bb75a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
8df31a1ee3aeedac02f4eabc11914019	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.9
f25c8318948d017129fa55df7333e817	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.6
abf0756ff72c2c4ea30e4132a1cf0dfd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0
c073917b4d37d0b4f65cf4fb1b43619e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
52429f7f73a7f63f84f0d9132d1df95c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9
9740e9fdbe4bab112595fa6c506ad992	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Entomoplasmatales; f__Spiroplasmataceae; g__Spiroplasma	0.9
a4dfacdbc8b5e88e4d62a9319e56aaeb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	1.0
64e4b78413e7d4fa12839da38c0229c1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9
a7e85c6aac48df33665b07f5620aeef2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9
f7148790336401a06b9226cc5a8372b9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0
0b93c7207d6f38b6b3ce1efc7c32d08b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
4f6b1f7cd47edbee844dd47ea8f0ac2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.8
fc89b71ba14dc877e9e8527e6ed60391	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0
d0a41fe36b3116634a6bf7e1975d73b5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia	0.9
3afa1744f3ae0837a846e1c30f680022	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	1.0
0824a0e6187240051fc0c7fbd7b5c239	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Domibacillus	0.6
a3dad1b2fee1df59060e7347295b50cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.8
cdaaa822028ef64c4a96f3620f76df50	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	1.0
68a1c62a19d5dd68a1040859934424ab	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
5019ef094216795f90dfdbb1846cf108	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	1.0
66fd45d9fb6ce2a3231dc0ac17851a3c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae	1.0
c640a3c8b4f56cdd9e570e248eb056c4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	1.0
e926424cd4c288124f1562c1ced50e0c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9
05b3c37966de355dc39930c4103ff589	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella	1.0
5d49b5702d12192e90dd2ff37c36644a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9
ca644694c64286eaeb2ffce83398ff50	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	1.0
a3436e77c40ea30e45950c52cf2020ef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae	0.6
98a0129084b27bd077b065fdd656d328	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8
394e1f7752cba916efe33c188d7a3aeb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Lysinibacillus	0.8
5bbbcd2b4a53b3f471f411a0c7760303	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	1.0
34b8adfd383e67b3a25385389ecc77de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8
896666ba93bd287f9590a81b73a0b251	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9
7656e4dec8a55ba01e1056def8bab841	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	1.0
eb245cb26f097a74a9130650aefc9f1e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.7
bf760a65f1cf6b6157cd0975e40a43bd	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	0.7
4429ea13ae641000b4154915581f3dfa	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	1.0
1d41ff24982d67bbea01c41361ac42eb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	1.0
e3b9d440eb993245b3b1d99e260ecc19	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
ba6003b9428a805fd8f2b07a9a399bed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7
29a31ce4bc3e31a54386118774b1c6c9	k__Bacteria	1.0
baaec6368fecd3a95a71e4245273807f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.8
fedefc21857653822be936b68f5bf93d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9
e5435d96331af52072cd50ff6d0d4563	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
